Distance_x;Distance_y;Current_velocity_x;Height;Hole_width;Action;Value
-4;11;70;10;15;MOVE_RIGHT;-0,190000000447035
-4;11;70;10;15;MORPH_UP;-0,328313658259176
-4;11;70;10;15;MORPH_DOWN;-0,151091675185608
-4;11;70;10;15;NO_ACTION;-0,100000001490116
-2;4;20;4;15;MOVE_LEFT;0
-2;4;20;4;15;MOVE_RIGHT;-0,200692749678324
-2;4;20;4;15;MORPH_UP;0
-2;4;20;4;15;MORPH_DOWN;0
-2;4;20;4;15;NO_ACTION;-0,22293522125929
-6;4;-30;3;15;MOVE_LEFT;-1
-6;4;-30;3;15;MOVE_RIGHT;-1
-6;4;-30;3;15;MORPH_UP;-1
-6;4;-30;3;15;MORPH_DOWN;-1
-6;4;-30;3;15;NO_ACTION;-1
3;9;40;8;15;MOVE_LEFT;-0,41900998684451
3;9;40;8;15;MOVE_RIGHT;-0,360144992301315
3;9;40;8;15;MORPH_UP;-0,458425485705808
3;9;40;8;15;MORPH_DOWN;-0,379909742398355
3;9;40;8;15;NO_ACTION;-0,451418760754794
3;9;30;8;15;MOVE_LEFT;-0,409509986680598
3;9;30;8;15;MOVE_RIGHT;-0,362852492757849
3;9;30;8;15;MORPH_UP;-0,360144992301315
3;9;30;8;15;MORPH_DOWN;-0,468081331089444
3;9;30;8;15;NO_ACTION;-0,360144992301315
4;9;50;8;15;MOVE_LEFT;-0,109500001654029
4;9;50;8;15;MOVE_RIGHT;-0,305294997093528
4;9;50;8;15;MORPH_UP;-0,199500000610947
4;9;50;8;15;MORPH_DOWN;-0,280499997526407
4;9;50;8;15;NO_ACTION;-0,224295000178069
5;8;60;8;15;MOVE_LEFT;-0,343899992655218
5;8;60;8;15;MOVE_RIGHT;-0,343899992655218
5;8;60;8;15;MORPH_UP;-0,343899992655218
5;8;60;8;15;MORPH_DOWN;-0,270999997362495
5;8;60;8;15;NO_ACTION;-0,458425485705808
3;4;40;4;15;MOVE_LEFT;-0,100000001490116
3;4;40;4;15;MOVE_RIGHT;-0,117059299259106
3;4;40;4;15;MORPH_UP;-0,146216077098512
3;4;40;4;15;MORPH_DOWN;-0,100000001490116
3;4;40;4;15;NO_ACTION;-0,196621507246774
5;2;70;4;15;MOVE_LEFT;0
5;2;70;4;15;MOVE_RIGHT;1,64373747617099
5;2;70;4;15;MORPH_UP;0
5;2;70;4;15;MORPH_DOWN;0
5;2;70;4;15;NO_ACTION;0
0;11;-20;10;15;MOVE_LEFT;-0,599406442604959
0;11;-20;10;15;MOVE_RIGHT;-0,534335720589605
0;11;-20;10;15;MORPH_UP;-0,572254760264348
0;11;-20;10;15;MORPH_DOWN;-0,662035847389564
0;11;-20;10;15;NO_ACTION;-0,694835932732161
-2;12;-40;11;15;MOVE_LEFT;-0,270999997362495
-2;12;-40;11;15;MOVE_RIGHT;-0,256401485540232
-2;12;-40;11;15;MORPH_UP;-0,43061852911138
-2;12;-40;11;15;MORPH_DOWN;-0,33754228614486
-2;12;-40;11;15;NO_ACTION;-0,313990673732811
4;11;70;11;15;MOVE_LEFT;0
4;11;70;11;15;MOVE_RIGHT;-0,100000001490116
4;11;70;11;15;MORPH_UP;-0,109500001654029
4;11;70;11;15;MORPH_DOWN;0
4;11;70;11;15;NO_ACTION;-0,100000001490116
-2;7;-50;6;15;MOVE_LEFT;-0,190000000447035
-2;7;-50;6;15;MOVE_RIGHT;-0,133695238095765
-2;7;-50;6;15;MORPH_UP;-0,118952501592748
-2;7;-50;6;15;MORPH_DOWN;-0,247698638086622
-2;7;-50;6;15;NO_ACTION;-0,208050000531971
-3;7;-60;6;15;MOVE_LEFT;0
-3;7;-60;6;15;MOVE_RIGHT;-0,109500001654029
-3;7;-60;6;15;MORPH_UP;0
-3;7;-60;6;15;MORPH_DOWN;-0,109500001654029
-3;7;-60;6;15;NO_ACTION;-0,100000001490116
-5;6;10;6;15;MOVE_LEFT;0
-5;6;10;6;15;MOVE_RIGHT;-0,121915029108683
-5;6;10;6;15;MORPH_UP;-0,325577077178571
-5;6;10;6;15;MORPH_DOWN;0
-5;6;10;6;15;NO_ACTION;0
-2;10;20;10;15;MOVE_LEFT;0
-2;10;20;10;15;MOVE_RIGHT;0
-2;10;20;10;15;MORPH_UP;-0,150858536898641
-2;10;20;10;15;MORPH_DOWN;-0,100000001490116
-2;10;20;10;15;NO_ACTION;-0,147358663717842
1;8;80;7;15;MOVE_LEFT;-0,200402500628643
1;8;80;7;15;MOVE_RIGHT;-0,190000000447035
1;8;80;7;15;MORPH_UP;-0,199500000610947
1;8;80;7;15;MORPH_DOWN;-0,200402500628643
1;8;80;7;15;NO_ACTION;-0,199500000610947
4;12;90;11;15;MOVE_LEFT;-0,215745000257045
4;12;90;11;15;MOVE_RIGHT;-0,190000000447035
4;12;90;11;15;MORPH_UP;-0,198550000368059
4;12;90;11;15;MORPH_DOWN;-0,199500000610947
4;12;90;11;15;NO_ACTION;-0,109500001654029
5;8;-80;12;15;MOVE_LEFT;-0,100000001490116
5;8;-80;12;15;MOVE_RIGHT;-0,100000001490116
5;8;-80;12;15;MORPH_UP;0
5;8;-80;12;15;MORPH_DOWN;0
5;8;-80;12;15;NO_ACTION;0
4;7;-100;12;15;MOVE_LEFT;0
4;7;-100;12;15;MOVE_RIGHT;0
4;7;-100;12;15;MORPH_UP;0
4;7;-100;12;15;MORPH_DOWN;-0,100000001490116
4;7;-100;12;15;NO_ACTION;0
2;5;-100;12;15;MOVE_LEFT;0
2;5;-100;12;15;MOVE_RIGHT;-0,100000001490116
2;5;-100;12;15;MORPH_UP;0
2;5;-100;12;15;MORPH_DOWN;0
2;5;-100;12;15;NO_ACTION;0
2;4;20;12;15;MOVE_LEFT;0
2;4;20;12;15;MOVE_RIGHT;-0,100000001490116
2;4;20;12;15;MORPH_UP;0
2;4;20;12;15;MORPH_DOWN;0
2;4;20;12;15;NO_ACTION;0
2;5;40;12;15;MOVE_LEFT;0
2;5;40;12;15;MOVE_RIGHT;0
2;5;40;12;15;MORPH_UP;0
2;5;40;12;15;MORPH_DOWN;0
2;5;40;12;15;NO_ACTION;-0,100000001490116
3;5;40;12;15;MOVE_LEFT;0
3;5;40;12;15;MOVE_RIGHT;0
3;5;40;12;15;MORPH_UP;0
3;5;40;12;15;MORPH_DOWN;-0,100000001490116
3;5;40;12;15;NO_ACTION;0
3;4;-40;12;15;MOVE_LEFT;0
3;4;-40;12;15;MOVE_RIGHT;-0,100000001490116
3;4;-40;12;15;MORPH_UP;0
3;4;-40;12;15;MORPH_DOWN;0
3;4;-40;12;15;NO_ACTION;0
3;4;20;4;15;MOVE_LEFT;-0,453976382742944
3;4;20;4;15;MOVE_RIGHT;-0,269934647899433
3;4;20;4;15;MORPH_UP;-0,299817775141528
3;4;20;4;15;MORPH_DOWN;-0,378386631766512
3;4;20;4;15;NO_ACTION;-0,316107786832179
3;7;-10;6;15;MOVE_LEFT;0
3;7;-10;6;15;MOVE_RIGHT;0
3;7;-10;6;15;MORPH_UP;0
3;7;-10;6;15;MORPH_DOWN;-0,100000001490116
3;7;-10;6;15;NO_ACTION;-0,100000001490116
3;6;20;5;15;MOVE_LEFT;-0,372214742673281
3;6;20;5;15;MOVE_RIGHT;-0,200402500628643
3;6;20;5;15;MORPH_UP;-0,280499997526407
3;6;20;5;15;MORPH_DOWN;-0,289049997447431
3;6;20;5;15;NO_ACTION;-0,306838272063539
-4;12;80;11;15;MOVE_LEFT;0
-4;12;80;11;15;MOVE_RIGHT;0
-4;12;80;11;15;MORPH_UP;0
-4;12;80;11;15;MORPH_DOWN;-0,100000001490116
-4;12;80;11;15;NO_ACTION;0
-1;9;80;8;15;MOVE_LEFT;-0,248167823871545
-1;9;80;8;15;MOVE_RIGHT;-0,353399992819131
-1;9;80;8;15;MORPH_UP;-0,340072833092685
-1;9;80;8;15;MORPH_DOWN;-0,308637516381526
-1;9;80;8;15;NO_ACTION;-0,317223601698055
0;7;80;6;15;MOVE_LEFT;-0,319160541522071
0;7;80;6;15;MOVE_RIGHT;-0,199500000610947
0;7;80;6;15;MORPH_UP;-0,292763027049701
0;7;80;6;15;MORPH_DOWN;-0,224295000178069
0;7;80;6;15;NO_ACTION;-0,316352146458379
1;9;70;8;15;MOVE_LEFT;-0,30782199710004
1;9;70;8;15;MOVE_RIGHT;-0,356016814121068
1;9;70;8;15;MORPH_UP;-0,386715260524788
1;9;70;8;15;MORPH_DOWN;-0,289049997447431
1;9;70;8;15;NO_ACTION;-0,315676066428037
2;10;50;9;15;MOVE_LEFT;-0,209764750544075
2;10;50;9;15;MOVE_RIGHT;-0,190000000447035
2;10;50;9;15;MORPH_UP;-0,217412250447404
2;10;50;9;15;MORPH_DOWN;-0,118050001575053
2;10;50;9;15;NO_ACTION;-0,208952500549666
3;9;60;9;15;MOVE_LEFT;0
3;9;60;9;15;MOVE_RIGHT;0
3;9;60;9;15;MORPH_UP;-0,100000001490116
3;9;60;9;15;MORPH_DOWN;-0,190000000447035
3;9;60;9;15;NO_ACTION;0
4;9;70;9;15;MOVE_LEFT;-0,100000001490116
4;9;70;9;15;MOVE_RIGHT;-0,100000001490116
4;9;70;9;15;MORPH_UP;-0,100000001490116
4;9;70;9;15;MORPH_DOWN;-0,100000001490116
4;9;70;9;15;NO_ACTION;-0,109500001654029
5;8;70;9;15;MOVE_LEFT;0
5;8;70;9;15;MOVE_RIGHT;0
5;8;70;9;15;MORPH_UP;-0,100000001490116
5;8;70;9;15;MORPH_DOWN;-0,100000001490116
5;8;70;9;15;NO_ACTION;0
4;3;30;4;15;MOVE_LEFT;-0,100000001490116
4;3;30;4;15;MOVE_RIGHT;-0,752644446200351
4;3;30;4;15;MORPH_UP;-0,0229883678363571
4;3;30;4;15;MORPH_DOWN;-0,0794490078113702
4;3;30;4;15;NO_ACTION;0
-1;10;40;10;15;MOVE_LEFT;0
-1;10;40;10;15;MOVE_RIGHT;0
-1;10;40;10;15;MORPH_UP;0
-1;10;40;10;15;MORPH_DOWN;-0,100000001490116
-1;10;40;10;15;NO_ACTION;0
-4;13;-70;12;15;MOVE_LEFT;-0,190000000447035
-4;13;-70;12;15;MOVE_RIGHT;-0,366279236881063
-4;13;-70;12;15;MORPH_UP;-0,207422650168042
-4;13;-70;12;15;MORPH_DOWN;-0,118444336243857
-4;13;-70;12;15;NO_ACTION;-0,100000001490116
-3;11;60;10;15;MOVE_LEFT;-0,86786660019226
-3;11;60;10;15;MOVE_RIGHT;-0,817858760241094
-3;11;60;10;15;MORPH_UP;-0,81615917071334
-3;11;60;10;15;MORPH_DOWN;-0,912112061275076
-3;11;60;10;15;NO_ACTION;-0,852048064312739
2;12;90;12;15;MOVE_LEFT;-0,289298176228048
2;12;90;12;15;MOVE_RIGHT;-0,190000000447035
2;12;90;12;15;MORPH_UP;-0,247523548942527
2;12;90;12;15;MORPH_DOWN;-0,233747499753684
2;12;90;12;15;NO_ACTION;-0,190000000447035
3;4;30;4;15;MOVE_LEFT;-0,377122242922306
3;4;30;4;15;MOVE_RIGHT;-0,299697151929828
3;4;30;4;15;MORPH_UP;-0,299865864254604
3;4;30;4;15;MORPH_DOWN;-0,38713796931167
3;4;30;4;15;NO_ACTION;-0,389235340351576
3;12;70;11;15;MOVE_LEFT;-0,231989999903143
3;12;70;11;15;MOVE_RIGHT;-0,280499997526407
3;12;70;11;15;MORPH_UP;-0,215745000257045
3;12;70;11;15;MORPH_DOWN;-0,380004279033929
3;12;70;11;15;NO_ACTION;-0,307586444184334
4;12;70;11;15;MOVE_LEFT;-0,490231958827454
4;12;70;11;15;MOVE_RIGHT;-0,478058979903088
4;12;70;11;15;MORPH_UP;-0,506349978248553
4;12;70;11;15;MORPH_DOWN;-0,385889992111325
4;12;70;11;15;NO_ACTION;-0,45696343542781
-2;9;80;8;15;MOVE_LEFT;-0,61228496305888
-2;9;80;8;15;MOVE_RIGHT;-0,558413494126246
-2;9;80;8;15;MORPH_UP;-0,527858732599463
-2;9;80;8;15;MORPH_DOWN;-0,512973377678213
-2;9;80;8;15;NO_ACTION;-0,524536825387373
0;8;80;7;15;MOVE_LEFT;-0,208050000531971
0;8;80;7;15;MOVE_RIGHT;-0,353399992819131
0;8;80;7;15;MORPH_UP;-0,199500000610947
0;8;80;7;15;MORPH_DOWN;-0,270999997362495
0;8;80;7;15;NO_ACTION;-0,280499997526407
1;8;70;7;15;MOVE_LEFT;-0,208050000531971
1;8;70;7;15;MOVE_RIGHT;-0,190000000447035
1;8;70;7;15;MORPH_UP;-0,218391914214749
1;8;70;7;15;MORPH_DOWN;-0,208050000531971
1;8;70;7;15;NO_ACTION;-0,289952497465126
2;7;40;7;15;MOVE_LEFT;-0,199500000610947
2;7;40;7;15;MOVE_RIGHT;-0,100000001490116
2;7;40;7;15;MORPH_UP;-0,100000001490116
2;7;40;7;15;MORPH_DOWN;-0,110402501671724
2;7;40;7;15;NO_ACTION;0
3;7;50;7;15;MOVE_LEFT;-0,199500000610947
3;7;50;7;15;MOVE_RIGHT;-0,100000001490116
3;7;50;7;15;MORPH_UP;-0,216600000452995
3;7;50;7;15;MORPH_DOWN;-0,208050000531971
3;7;50;7;15;NO_ACTION;-0,109500001654029
4;7;70;7;15;MOVE_LEFT;-0,190000000447035
4;7;70;7;15;MOVE_RIGHT;-0,190000000447035
4;7;70;7;15;MORPH_UP;-0,199500000610947
4;7;70;7;15;MORPH_DOWN;-0,343899992655218
4;7;70;7;15;NO_ACTION;-0,100000001490116
5;6;80;7;15;MOVE_LEFT;-0,100000001490116
5;6;80;7;15;MOVE_RIGHT;-0,100000001490116
5;6;80;7;15;MORPH_UP;-0,100000001490116
5;6;80;7;15;MORPH_DOWN;-0,100000001490116
5;6;80;7;15;NO_ACTION;-0,100000001490116
-2;7;40;7;15;MOVE_LEFT;-0,153113496070687
-2;7;40;7;15;MOVE_RIGHT;-0,210662738040366
-2;7;40;7;15;MORPH_UP;-0,161328579077473
-2;7;40;7;15;MORPH_DOWN;-0,118050001575053
-2;7;40;7;15;NO_ACTION;-0,202376576287303
-2;6;10;4;15;MOVE_LEFT;-0,138266265734086
-2;6;10;4;15;MOVE_RIGHT;0
-2;6;10;4;15;MORPH_UP;0
-2;6;10;4;15;MORPH_DOWN;0
-2;6;10;4;15;NO_ACTION;0
4;4;10;4;15;MOVE_LEFT;-0,0229883678363571
4;4;10;4;15;MOVE_RIGHT;-0,0596299808244382
4;4;10;4;15;MORPH_UP;-0,100000001490116
4;4;10;4;15;MORPH_DOWN;-0,190719605543097
4;4;10;4;15;NO_ACTION;0
4;3;10;4;15;MOVE_LEFT;-0,382427748529328
4;3;10;4;15;MOVE_RIGHT;-0,262860913869251
4;3;10;4;15;MORPH_UP;0,961334673196582
4;3;10;4;15;MORPH_DOWN;0,142487550873995
4;3;10;4;15;NO_ACTION;-0,232058532980074
3;6;80;5;15;MOVE_LEFT;-0,199500000610947
3;6;80;5;15;MOVE_RIGHT;-0,270999997362495
3;6;80;5;15;MORPH_UP;-0,352449992576241
3;6;80;5;15;MORPH_DOWN;-0,208937357033525
3;6;80;5;15;NO_ACTION;-0,190000000447035
4;5;70;5;15;MOVE_LEFT;-0,100000001490116
4;5;70;5;15;MOVE_RIGHT;-0,100000001490116
4;5;70;5;15;MORPH_UP;-0,100000001490116
4;5;70;5;15;MORPH_DOWN;-0,100000001490116
4;5;70;5;15;NO_ACTION;-0,109500001654029
5;10;50;10;15;MOVE_LEFT;-0,343899992655218
5;10;50;10;15;MOVE_RIGHT;-0,409509986680598
5;10;50;10;15;MORPH_UP;-0,350825492224321
5;10;50;10;15;MORPH_DOWN;-0,360144992301315
5;10;50;10;15;NO_ACTION;-0,343899992655218
5;9;60;10;15;MOVE_LEFT;-0,100000001490116
5;9;60;10;15;MOVE_RIGHT;0
5;9;60;10;15;MORPH_UP;0
5;9;60;10;15;MORPH_DOWN;-0,100000001490116
5;9;60;10;15;NO_ACTION;0
-3;8;50;7;15;MOVE_LEFT;-1,10479630382237
-3;8;50;7;15;MOVE_RIGHT;-1,01883635171431
-3;8;50;7;15;MORPH_UP;-1,07687600598452
-3;8;50;7;15;MORPH_DOWN;-1,05377091875116
-3;8;50;7;15;NO_ACTION;-0,997045260051205
-1;11;60;10;15;MOVE_LEFT;-0,759723673842227
-1;11;60;10;15;MOVE_RIGHT;-0,638669766844047
-1;11;60;10;15;MORPH_UP;-0,841515745469764
-1;11;60;10;15;MORPH_DOWN;-0,745057778350588
-1;11;60;10;15;NO_ACTION;-0,706683726756387
0;11;80;10;15;MOVE_LEFT;-0,216600000452995
0;11;80;10;15;MOVE_RIGHT;-0,279549997283518
0;11;80;10;15;MORPH_UP;-0,312220496662631
0;11;80;10;15;MORPH_DOWN;-0,199500000610947
0;11;80;10;15;NO_ACTION;-0,215745000257045
3;11;70;10;15;MOVE_LEFT;-0,128272001306638
3;11;70;10;15;MOVE_RIGHT;-0,190000000447035
3;11;70;10;15;MORPH_UP;-0,109500001654029
3;11;70;10;15;MORPH_DOWN;-0,285620496656671
3;11;70;10;15;NO_ACTION;-0,100000001490116
5;10;100;10;15;MOVE_LEFT;-0,190000000447035
5;10;100;10;15;MOVE_RIGHT;0
5;10;100;10;15;MORPH_UP;-0,100000001490116
5;10;100;10;15;MORPH_DOWN;-0,190000000447035
5;10;100;10;15;NO_ACTION;0
-1;12;60;11;15;MOVE_LEFT;-0,367913234379304
-1;12;60;11;15;MOVE_RIGHT;-0,350825492224321
-1;12;60;11;15;MORPH_UP;-0,413590209495393
-1;12;60;11;15;MORPH_DOWN;-0,291670880018524
-1;12;60;11;15;NO_ACTION;-0,319915496387705
3;12;0;11;15;MOVE_LEFT;-0,190000000447035
3;12;0;11;15;MOVE_RIGHT;-0,208050000531971
3;12;0;11;15;MORPH_UP;-0,40132274139991
3;12;0;11;15;MORPH_DOWN;-0,190000000447035
3;12;0;11;15;NO_ACTION;-0,270999997362494
3;12;-10;11;15;MOVE_LEFT;-0,100000001490116
3;12;-10;11;15;MOVE_RIGHT;-0,100000001490116
3;12;-10;11;15;MORPH_UP;-0,118050001575053
3;12;-10;11;15;MORPH_DOWN;0
3;12;-10;11;15;NO_ACTION;-0,100000001490116
4;12;30;11;15;MOVE_LEFT;-0,280499997526407
4;12;30;11;15;MOVE_RIGHT;-0,296371694008318
4;12;30;11;15;MORPH_UP;-0,388529640543041
4;12;30;11;15;MORPH_DOWN;-0,279549997283519
4;12;30;11;15;NO_ACTION;-0,279549997283518
-5;4;20;4;15;MOVE_LEFT;-0,12209788645155
-5;4;20;4;15;MOVE_RIGHT;0
-5;4;20;4;15;MORPH_UP;-0,170384397530929
-5;4;20;4;15;MORPH_DOWN;0
-5;4;20;4;15;NO_ACTION;-0,409031476052348
0;10;-30;10;15;MOVE_LEFT;-0,100000001490116
0;10;-30;10;15;MOVE_RIGHT;0
0;10;-30;10;15;MORPH_UP;0
0;10;-30;10;15;MORPH_DOWN;0
0;10;-30;10;15;NO_ACTION;0
-1;10;-40;9;15;MOVE_LEFT;-0,100000001490116
-1;10;-40;9;15;MOVE_RIGHT;-0,148899398657076
-1;10;-40;9;15;MORPH_UP;0
-1;10;-40;9;15;MORPH_DOWN;0
-1;10;-40;9;15;NO_ACTION;-0,100000001490116
-1;10;-50;9;15;MOVE_LEFT;-0,190000000447035
-1;10;-50;9;15;MOVE_RIGHT;-0,100000001490116
-1;10;-50;9;15;MORPH_UP;0
-1;10;-50;9;15;MORPH_DOWN;0
-1;10;-50;9;15;NO_ACTION;0
-1;4;40;4;15;MOVE_LEFT;-0,170572462786655
-1;4;40;4;15;MOVE_RIGHT;-0,179221899366933
-1;4;40;4;15;MORPH_UP;0
-1;4;40;4;15;MORPH_DOWN;0
-1;4;40;4;15;NO_ACTION;0
0;4;-50;3;15;MOVE_LEFT;-0,287375312625779
0;4;-50;3;15;MOVE_RIGHT;-0,418954679500125
0;4;-50;3;15;MORPH_UP;-0,239359745250316
0;4;-50;3;15;MORPH_DOWN;-0,337245404105641
0;4;-50;3;15;NO_ACTION;-0,437857363614171
2;9;40;8;15;MOVE_LEFT;-0,587595569162784
2;9;40;8;15;MOVE_RIGHT;-0,649056253522957
2;9;40;8;15;MORPH_UP;-0,587299189259476
2;9;40;8;15;MORPH_DOWN;-0,623573862209678
2;9;40;8;15;NO_ACTION;-0,691469549575513
4;8;50;8;15;MOVE_LEFT;-0,379097492403946
4;8;50;8;15;MOVE_RIGHT;-0,499767428840291
4;8;50;8;15;MORPH_UP;-0,379909742398355
4;8;50;8;15;MORPH_DOWN;-0,539230427523333
4;8;50;8;15;NO_ACTION;-0,449875485784784
5;8;50;8;15;MOVE_LEFT;-0,199500000610947
5;8;50;8;15;MOVE_RIGHT;-0,190000000447035
5;8;50;8;15;MORPH_UP;-0,190000000447035
5;8;50;8;15;MORPH_DOWN;-0,409509986680598
5;8;50;8;15;NO_ACTION;-0,190000000447035
5;7;50;8;15;MOVE_LEFT;-0,100000001490116
5;7;50;8;15;MOVE_RIGHT;-0,100000001490116
5;7;50;8;15;MORPH_UP;-0,100000001490116
5;7;50;8;15;MORPH_DOWN;0
5;7;50;8;15;NO_ACTION;-0,100000001490116
3;9;70;8;15;MOVE_LEFT;-0,200402500628643
3;9;70;8;15;MOVE_RIGHT;-0,199500000610947
3;9;70;8;15;MORPH_UP;-0,270999997362495
3;9;70;8;15;MORPH_DOWN;-0,199500000610947
3;9;70;8;15;NO_ACTION;-0,280499997526407
4;9;70;8;15;MOVE_LEFT;-0,110402501671724
4;9;70;8;15;MOVE_RIGHT;-0,100000001490116
4;9;70;8;15;MORPH_UP;-0,150829864455102
4;9;70;8;15;MORPH_DOWN;-0,190000000447035
4;9;70;8;15;NO_ACTION;-0,125745001300126
5;7;60;6;15;MOVE_LEFT;0
5;7;60;6;15;MOVE_RIGHT;-0,100000001490116
5;7;60;6;15;MORPH_UP;-0,100000001490116
5;7;60;6;15;MORPH_DOWN;-0,100000001490116
5;7;60;6;15;NO_ACTION;0
-1;7;50;6;15;MOVE_LEFT;-0,705491013240619
-1;7;50;6;15;MOVE_RIGHT;-0,732114925143233
-1;7;50;6;15;MORPH_UP;-0,763421026021064
-1;7;50;6;15;MORPH_DOWN;-0,824281949251127
-1;7;50;6;15;NO_ACTION;-0,718347852807601
-3;12;60;11;15;MOVE_LEFT;-0,409855960329794
-3;12;60;11;15;MOVE_RIGHT;-0,438814385148139
-3;12;60;11;15;MORPH_UP;-0,413242166672689
-3;12;60;11;15;MORPH_DOWN;-0,51101630095881
-3;12;60;11;15;NO_ACTION;-0,350805717738133
1;10;40;9;15;MOVE_LEFT;-0,224295000178069
1;10;40;9;15;MOVE_RIGHT;-0,289049997447431
1;10;40;9;15;MORPH_UP;-0,359071575668837
1;10;40;9;15;MORPH_DOWN;-0,2976474971902
1;10;40;9;15;NO_ACTION;-0,39981392779402
-3;4;80;3;15;MOVE_LEFT;-0,49046867557698
-3;4;80;3;15;MOVE_RIGHT;-0,503919380376332
-3;4;80;3;15;MORPH_UP;-0,488164681869055
-3;4;80;3;15;MORPH_DOWN;-0,616061050956048
-3;4;80;3;15;NO_ACTION;-0,524118643371359
-1;4;90;3;15;MOVE_LEFT;-0,45415393494672
-1;4;90;3;15;MOVE_RIGHT;-0,289952497465126
-1;4;90;3;15;MORPH_UP;-0,290764747459534
-1;4;90;3;15;MORPH_DOWN;-0,297745957912984
-1;4;90;3;15;NO_ACTION;-0,380006236939114
2;4;-40;3;15;MOVE_LEFT;-0,696262547975685
2;4;-40;3;15;MOVE_RIGHT;-0,920213865412657
2;4;-40;3;15;MORPH_UP;-0,867970355854174
2;4;-40;3;15;MORPH_DOWN;-0,725073897114424
2;4;-40;3;15;NO_ACTION;-0,668694028219219
1;3;10;3;15;MOVE_LEFT;-0,100000001490116
1;3;10;3;15;MOVE_RIGHT;-0,162826869906413
1;3;10;3;15;MORPH_UP;-0,287623421155015
1;3;10;3;15;MORPH_DOWN;-0,190000000447035
1;3;10;3;15;NO_ACTION;-0,235887590195303
1;3;20;3;15;MOVE_LEFT;0
1;3;20;3;15;MOVE_RIGHT;0
1;3;20;3;15;MORPH_UP;-0,100000001490116
1;3;20;3;15;MORPH_DOWN;0
1;3;20;3;15;NO_ACTION;0
-4;10;-50;9;15;MOVE_LEFT;-0,190000000447035
-4;10;-50;9;15;MOVE_RIGHT;-0,155853970224183
-4;10;-50;9;15;MORPH_UP;-0,278736089334942
-4;10;-50;9;15;MORPH_DOWN;-0,303851998140591
-4;10;-50;9;15;NO_ACTION;-0,24571027374455
4;2;50;3;15;MOVE_LEFT;0
4;2;50;3;15;MOVE_RIGHT;1,40715287433765
4;2;50;3;15;MORPH_UP;23,8428393632628
4;2;50;3;15;MORPH_DOWN;0
4;2;50;3;15;NO_ACTION;7,48617247324029
-5;9;50;8;15;MOVE_LEFT;-0,692487674452829
-5;9;50;8;15;MOVE_RIGHT;-0,624859907586964
-5;9;50;8;15;MORPH_UP;-0,742842967673779
-5;9;50;8;15;MORPH_DOWN;-0,773296238785543
-5;9;50;8;15;NO_ACTION;-0,829648750587727
3;6;10;5;15;MOVE_LEFT;-0,199500000610947
3;6;10;5;15;MOVE_RIGHT;-0,118050001575053
3;6;10;5;15;MORPH_UP;-0,208050000531971
3;6;10;5;15;MORPH_DOWN;-0,100000001490116
3;6;10;5;15;NO_ACTION;-0,217412250447404
4;10;20;9;15;MOVE_LEFT;-0,190000000447035
4;10;20;9;15;MOVE_RIGHT;-0,100000001490116
4;10;20;9;15;MORPH_UP;-0,129619037346244
4;10;20;9;15;MORPH_DOWN;0
4;10;20;9;15;NO_ACTION;0
4;10;10;9;15;MOVE_LEFT;-0,343899992655217
4;10;10;9;15;MOVE_RIGHT;-0,100000001490116
4;10;10;9;15;MORPH_UP;-0,109500001654029
4;10;10;9;15;MORPH_DOWN;-0,190000000447035
4;10;10;9;15;NO_ACTION;-0,190000000447035
4;10;0;9;15;MOVE_LEFT;-0,100000001490116
4;10;0;9;15;MOVE_RIGHT;-0,100000001490116
4;10;0;9;15;MORPH_UP;0
4;10;0;9;15;MORPH_DOWN;0
4;10;0;9;15;NO_ACTION;-0,100000001490116
5;10;30;9;15;MOVE_LEFT;-0,100000001490116
5;10;30;9;15;MOVE_RIGHT;0
5;10;30;9;15;MORPH_UP;-0,100000001490116
5;10;30;9;15;MORPH_DOWN;0
5;10;30;9;15;NO_ACTION;0
2;3;50;3;15;MOVE_LEFT;-0,100000001490116
2;3;50;3;15;MOVE_RIGHT;-1,44891180797666
2;3;50;3;15;MORPH_UP;-0,100000001490116
2;3;50;3;15;MORPH_DOWN;-0,941449298069615
2;3;50;3;15;NO_ACTION;-0,658038669483843
-1;4;20;4;15;MOVE_LEFT;-0,263398248822984
-1;4;20;4;15;MOVE_RIGHT;-0,148863701060831
-1;4;20;4;15;MORPH_UP;0
-1;4;20;4;15;MORPH_DOWN;-0,194245553104521
-1;4;20;4;15;NO_ACTION;0
5;11;50;12;15;MOVE_LEFT;0
5;11;50;12;15;MOVE_RIGHT;0
5;11;50;12;15;MORPH_UP;-0,100000001490116
5;11;50;12;15;MORPH_DOWN;0
5;11;50;12;15;NO_ACTION;0
-2;10;-10;10;15;MOVE_LEFT;-0,14105958259487
-2;10;-10;10;15;MOVE_RIGHT;-0,164321619983607
-2;10;-10;10;15;MORPH_UP;-0,208142674838048
-2;10;-10;10;15;MORPH_DOWN;-0,380090182986593
-2;10;-10;10;15;NO_ACTION;-0,26147328211452
-4;10;20;10;15;MOVE_LEFT;-0,451155863485729
-4;10;20;10;15;MOVE_RIGHT;-0,298013114662837
-4;10;20;10;15;MORPH_UP;-0,491206561893094
-4;10;20;10;15;MORPH_DOWN;-0,40678924476553
-4;10;20;10;15;NO_ACTION;-0,396423728426809
-4;7;-20;5;15;MOVE_LEFT;0
-4;7;-20;5;15;MOVE_RIGHT;0
