Distance;Current_Velocity;Target_Velocity;Move;Value;Times
2;80;160;ROLL_LEFT;169,514869919611;725
2;80;160;ROLL_RIGHT;60,1917152507336;120
3;80;160;ROLL_LEFT;169,147066136978;675
3;80;160;ROLL_RIGHT;58,6983645783678;122
4;100;160;ROLL_LEFT;171,531116180097;716
4;100;160;ROLL_RIGHT;60,6486775226887;108
6;100;160;ROLL_LEFT;170,935835615601;598
6;100;160;ROLL_RIGHT;60,4482303048447;103
8;120;160;ROLL_LEFT;169,768833435216;423
8;120;160;ROLL_RIGHT;49,4247675932924;95
10;100;160;ROLL_LEFT;170,384046176251;439
10;100;160;ROLL_RIGHT;57,7141821480871;76
11;100;160;ROLL_LEFT;167,938451256644;376
11;100;160;ROLL_RIGHT;53,9521851370215;65
12;120;160;ROLL_LEFT;154,901070435299;350
12;120;160;ROLL_RIGHT;38,2413428989604;57
19;80;160;ROLL_LEFT;146,791497215767;248
19;80;160;ROLL_RIGHT;26,1799581145528;46
20;60;160;ROLL_LEFT;155,815052798906;260
20;60;160;ROLL_RIGHT;29,153419010552;48
21;60;160;ROLL_LEFT;151,633574708815;279
21;60;160;ROLL_RIGHT;16,8814312836889;38
22;60;160;ROLL_LEFT;136,329432235685;236
22;60;160;ROLL_RIGHT;0,862126648625738;37
23;60;160;ROLL_LEFT;129,526923328136;169
23;60;160;ROLL_RIGHT;-4,91718522197307;28
24;60;160;ROLL_LEFT;118,255006384424;173
24;60;160;ROLL_RIGHT;-21,757021693636;26
25;60;160;ROLL_LEFT;117,312518203209;164
25;60;160;ROLL_RIGHT;-46,0021867750536;24
24;-80;160;ROLL_LEFT;119,62096752504;140
24;-80;160;ROLL_RIGHT;-20,9452999349743;25
23;-100;160;ROLL_LEFT;120,218865062223;143
23;-100;160;ROLL_RIGHT;-26,012960232656;20
22;-120;160;ROLL_LEFT;119,352495053172;125
22;-120;160;ROLL_RIGHT;-29,5043784262088;15
20;-120;160;ROLL_LEFT;127,282768473066;106
20;-120;160;ROLL_RIGHT;-24,5927172371203;16
18;-140;160;ROLL_LEFT;124,637875091537;94
18;-140;160;ROLL_RIGHT;-20,7682751026912;18
15;-140;160;ROLL_LEFT;131,409557679656;156
15;-140;160;ROLL_RIGHT;-7,0804644736074;19
13;-160;160;ROLL_LEFT;128,450655623234;118
13;-160;160;ROLL_RIGHT;0,831656682422365;11
11;-160;160;ROLL_LEFT;127,885045919074;144
11;-160;160;ROLL_RIGHT;8,9871461124994;33
7;-180;160;ROLL_LEFT;119,876473612344;220
7;-180;160;ROLL_RIGHT;-0,615932893726553;40
2;-180;160;ROLL_LEFT;111,734296012865;406
2;-180;160;ROLL_RIGHT;110,010416359601;70
0;-200;160;ROLL_LEFT;5,49782768255785;46
0;-200;160;ROLL_RIGHT;123,279107399576;263
3;180;-160;ROLL_LEFT;120,655509537441;832
3;180;-160;ROLL_RIGHT;9,85628805246699;115
5;180;-160;ROLL_LEFT;115,421484573392;797
5;180;-160;ROLL_RIGHT;5,7448880498985;152
7;180;-160;ROLL_LEFT;115,71428141861;872
7;180;-160;ROLL_RIGHT;3,34054717278964;166
12;180;-160;ROLL_LEFT;96,9706757716647;402
12;180;-160;ROLL_RIGHT;-18,4955899095549;73
18;140;-160;ROLL_LEFT;85,0848729740928;490
18;140;-160;ROLL_RIGHT;-27,5362222635372;110
20;160;-160;ROLL_LEFT;72,3447919531859;172
20;160;-160;ROLL_RIGHT;-49,0702025763554;27
22;160;-160;ROLL_LEFT;67,7977993856858;109
22;160;-160;ROLL_RIGHT;-54,8865854517993;13
23;160;-160;ROLL_LEFT;70,6974217059877;69
23;160;-160;ROLL_RIGHT;-46,149381011972;12
25;160;-160;ROLL_LEFT;69,1974956512052;60
25;160;-160;ROLL_RIGHT;-43,0177032584049;15
8;-160;-160;ROLL_LEFT;158,619274858358;230
8;-160;-160;ROLL_RIGHT;166,909069443187;82
6;-140;-160;ROLL_LEFT;192,770063617211;378
6;-140;-160;ROLL_RIGHT;185,925009952818;230
1;-120;-160;ROLL_LEFT;123,897963065996;253
1;-120;-160;ROLL_RIGHT;136,246818688896;616
0;140;160;ROLL_LEFT;145,952451146211;353
0;140;160;ROLL_RIGHT;143,37585777635;439
2;120;160;ROLL_LEFT;168,611842686623;637
2;120;160;ROLL_RIGHT;57,3691582839012;135
5;120;160;ROLL_LEFT;171,244105641182;581
5;120;160;ROLL_RIGHT;60,4286420990775;109
7;120;160;ROLL_LEFT;170,359534630155;488
7;120;160;ROLL_RIGHT;53,4324438241351;73
10;140;160;ROLL_LEFT;153,503988847396;285
10;140;160;ROLL_RIGHT;29,2213607749127;55
15;120;160;ROLL_LEFT;142,316320039009;236
15;120;160;ROLL_RIGHT;6,45159117750323;32
22;140;160;ROLL_LEFT;70,8055758975514;68
22;140;160;ROLL_RIGHT;-35,5091621115955;10
24;140;160;ROLL_LEFT;60,1215405367953;38
24;140;160;ROLL_RIGHT;-39,7984472312827;8
24;-160;160;ROLL_LEFT;84,17532339362;41
24;-160;160;ROLL_RIGHT;-21,9622272362046;8
21;-180;160;ROLL_LEFT;103,993966786477;50
21;-180;160;ROLL_RIGHT;-18,751677633663;5
19;-180;160;ROLL_LEFT;114,363972198516;62
19;-180;160;ROLL_RIGHT;-14,8428505198897;11
17;-180;160;ROLL_LEFT;113,748590901932;64
17;-180;160;ROLL_RIGHT;-14,6242226767835;13
11;-140;160;ROLL_LEFT;130,833299808131;233
11;-140;160;ROLL_RIGHT;16,744691678088;49
6;-120;160;ROLL_LEFT;127,817880407237;440
6;-120;160;ROLL_RIGHT;15,8189183379168;81
4;-120;160;ROLL_LEFT;124,728036668042;513
4;-120;160;ROLL_RIGHT;14,7578295131155;95
3;-140;160;ROLL_LEFT;119,76877593826;516
3;-140;160;ROLL_RIGHT;8,74238214690362;85
1;-160;160;ROLL_LEFT;105,049456037022;365
1;-160;160;ROLL_RIGHT;102,27153824701;143
1;160;-160;ROLL_LEFT;106,248187626988;248
1;160;-160;ROLL_RIGHT;109,861307219081;307
6;180;-160;ROLL_LEFT;116,557452733086;853
6;180;-160;ROLL_RIGHT;5,26115676119124;168
10;160;-160;ROLL_LEFT;110,360628570254;855
10;160;-160;ROLL_RIGHT;-0,867855072875765;151
11;160;-160;ROLL_LEFT;108,792986828816;932
11;160;-160;ROLL_RIGHT;-3,99261737861006;164
13;140;-160;ROLL_LEFT;103,555237129255;928
13;140;-160;ROLL_RIGHT;-4,68665859114461;177
15;140;-160;ROLL_LEFT;96,7636347565379;719
15;140;-160;ROLL_RIGHT;-12,0539198927085;147
17;140;-160;ROLL_LEFT;90,6129767363101;562
17;140;-160;ROLL_RIGHT;-21,4794667088676;103
20;140;-160;ROLL_LEFT;78,8666476267307;360
20;140;-160;ROLL_RIGHT;-36,6862499939686;60
23;100;-160;ROLL_LEFT;65,2640449604361;508
23;100;-160;ROLL_RIGHT;-48,7797712906356;103
25;100;-160;ROLL_LEFT;60,7900587438134;387
25;100;-160;ROLL_RIGHT;-40,5319351161206;64
25;-120;-160;ROLL_LEFT;66,1479658566921;246
25;-120;-160;ROLL_RIGHT;59,8567051005922;85
24;-140;-160;ROLL_LEFT;75,5091852440414;201
24;-140;-160;ROLL_RIGHT;60,3415315718918;56
22;-160;-160;ROLL_LEFT;73,2451260686729;37
22;-160;-160;ROLL_RIGHT;92,3703992564748;154
18;-140;-160;ROLL_LEFT;104,751544894097;237
18;-140;-160;ROLL_RIGHT;92,7612255602594;54
13;-160;-160;ROLL_LEFT;129,664148857864;45
13;-160;-160;ROLL_RIGHT;148,617302721564;219
4;-180;-160;ROLL_LEFT;129,156146506906;147
4;-180;-160;ROLL_RIGHT;182,630182219223;119
2;-180;-160;ROLL_LEFT;139,215067287855;104
2;-180;-160;ROLL_RIGHT;177,715705524165;212
5;180;160;ROLL_LEFT;133,481329925705;190
5;180;160;ROLL_RIGHT;-4,64257318205105;48
7;180;160;ROLL_LEFT;114,879477443621;181
7;180;160;ROLL_RIGHT;-8,20701126606736;34
12;180;160;ROLL_LEFT;69,0948151250285;78
12;180;160;ROLL_RIGHT;-38,8399223458049;20
14;180;160;ROLL_LEFT;62,4484106533598;61
14;180;160;ROLL_RIGHT;-21,6354709937736;4
17;180;160;ROLL_LEFT;42,4610367762461;37
17;180;160;ROLL_RIGHT;-38,5251737991325;6
19;160;160;ROLL_LEFT;61,0600074966521;59
19;160;160;ROLL_RIGHT;-51,9176921456975;20
14;-180;160;ROLL_LEFT;125,413838099444;128
14;-180;160;ROLL_RIGHT;-5,09011122277153;21
12;140;-160;ROLL_LEFT;109,756840772808;893
12;140;-160;ROLL_RIGHT;-1,61321786264191;145
16;100;-160;ROLL_LEFT;100,503408623402;946
16;100;-160;ROLL_RIGHT;-9,81736032667976;204
17;60;-160;ROLL_LEFT;90,2697963541571;1176
17;60;-160;ROLL_RIGHT;-18,7826043406584;211
19;80;-160;ROLL_LEFT;88,7275066966553;1010
19;80;-160;ROLL_RIGHT;-22,067346564115;188
19;60;-160;ROLL_LEFT;84,6642090999256;1130
19;60;-160;ROLL_RIGHT;-24,098344937362;196
21;60;-160;ROLL_LEFT;78,9719170748912;1079
21;60;-160;ROLL_RIGHT;-34,5364664896623;164
25;40;-160;ROLL_LEFT;48,1529214255593;874
25;40;-160;ROLL_RIGHT;-63,6196928102059;150
25;20;-160;ROLL_LEFT;42,0519664719808;1057
25;20;-160;ROLL_RIGHT;-66,4721716281316;183
25;0;-160;ROLL_LEFT;35,4466332955896;1134
25;0;-160;ROLL_RIGHT;-74,8137195614623;196
25;-40;-160;ROLL_LEFT;21,5092921258655;678
25;-40;-160;ROLL_RIGHT;15,7535241658341;211
24;-60;-160;ROLL_LEFT;27,3321414900807;454
24;-60;-160;ROLL_RIGHT;24,577895905975;149
23;-80;-160;ROLL_LEFT;33,1394856932401;336
23;-80;-160;ROLL_RIGHT;37,9016617093268;332
22;-80;-160;ROLL_LEFT;35,1406262391824;320
22;-80;-160;ROLL_RIGHT;32,6082741196803;332
21;-80;-160;ROLL_LEFT;44,3267250873564;273
21;-80;-160;ROLL_RIGHT;37,3313661317963;395
20;-60;-160;ROLL_LEFT;38,4761971026473;707
20;-60;-160;ROLL_RIGHT;32,2961626312264;677
20;-80;-160;ROLL_LEFT;48,8281679416351;363
20;-80;-160;ROLL_RIGHT;42,3879103242991;420
17;-60;-160;ROLL_LEFT;44,797653518028;1131
17;-60;-160;ROLL_RIGHT;38,490471718791;1058
16;-60;-160;ROLL_LEFT;49,2415823380585;1656
16;-60;-160;ROLL_RIGHT;40,071414904451;940
15;-80;-160;ROLL_LEFT;67,0881279631828;745
15;-80;-160;ROLL_RIGHT;64,1027762999369;569
14;-100;-160;ROLL_LEFT;87,3180864471025;426
14;-100;-160;ROLL_RIGHT;86,4759741617797;233
10;-140;-160;ROLL_LEFT;161,267197929415;281
10;-140;-160;ROLL_RIGHT;142,895265630656;54
8;-120;-160;ROLL_LEFT;158,251223285703;665
8;-120;-160;ROLL_RIGHT;138,499523135255;224
7;-120;-160;ROLL_LEFT;150,936263367163;554
7;-120;-160;ROLL_RIGHT;160,69904432183;348
6;-100;-160;ROLL_LEFT;121,68404568354;593
6;-100;-160;ROLL_RIGHT;113,924125194841;497
1;-100;-160;ROLL_LEFT;139,73143907204;552
1;-100;-160;ROLL_RIGHT;138,341184396414;271
1;100;160;ROLL_LEFT;155,28993454022;281
1;100;160;ROLL_RIGHT;157,542384939455;578
2;100;160;ROLL_LEFT;171,737538459966;693
2;100;160;ROLL_RIGHT;59,7973287813293;125
4;60;160;ROLL_LEFT;161,285172383592;409
4;60;160;ROLL_RIGHT;50,5949071753021;63
5;60;160;ROLL_LEFT;164,727150580288;461
5;60;160;ROLL_RIGHT;53,1043277170637;76
6;40;160;ROLL_LEFT;161,726377138445;446
6;40;160;ROLL_RIGHT;48,9008776523596;65
7;60;160;ROLL_LEFT;165,103684089634;549
7;60;160;ROLL_RIGHT;55,0269684626985;91
7;80;160;ROLL_LEFT;169,517270451071;530
7;80;160;ROLL_RIGHT;58,5463769459522;97
8;60;160;ROLL_LEFT;166,830524950566;548
8;60;160;ROLL_RIGHT;55,6385753808084;106
9;60;160;ROLL_LEFT;168,043365982112;504
9;60;160;ROLL_RIGHT;56,3893399557624;112
10;80;160;ROLL_LEFT;169,730221495007;476
10;80;160;ROLL_RIGHT;57,3930050643806;84
12;80;160;ROLL_LEFT;169,452276267384;399
12;80;160;ROLL_RIGHT;56,9245893370159;74
13;80;160;ROLL_LEFT;168,52766540458;402
13;80;160;ROLL_RIGHT;56,5998025613944;90
14;60;160;ROLL_LEFT;168,277148216165;420
14;60;160;ROLL_RIGHT;50,4555339767948;64
15;40;160;ROLL_LEFT;166,198356622999;445
15;40;160;ROLL_RIGHT;54,7654180929373;94
15;60;160;ROLL_LEFT;167,190880213356;414
15;60;160;ROLL_RIGHT;48,7665289068557;61
16;60;160;ROLL_LEFT;166,29239119715;389
16;60;160;ROLL_RIGHT;50,3389976268708;75
24;80;160;ROLL_LEFT;111,692888432327;126
24;80;160;ROLL_RIGHT;-19,7601617417214;25
20;-100;160;ROLL_LEFT;134,732554844038;145
20;-100;160;ROLL_RIGHT;-9,04320945671712;16
18;-120;160;ROLL_LEFT;130,076630057448;121
18;-120;160;ROLL_RIGHT;4,54616947926272;26
10;-160;160;ROLL_LEFT;125,571145655111;163
10;-160;160;ROLL_RIGHT;7,32397367084765;31
4;-160;160;ROLL_LEFT;121,154854603998;289
4;-160;160;ROLL_RIGHT;8,42536807640296;49
0;-180;160;ROLL_LEFT;14,0513590576437;80
0;-180;160;ROLL_RIGHT;126,016082450587;495
2;180;-160;ROLL_LEFT;115,695202974742;604
2;180;-160;ROLL_RIGHT;11,5875093336066;110
9;180;-160;ROLL_LEFT;108,61556706068;610
9;180;-160;ROLL_RIGHT;-8,1549012638154;106
12;200;-160;ROLL_LEFT;57,2021475832974;44
12;200;-160;ROLL_RIGHT;-18,7587621771834;4
14;180;-160;ROLL_LEFT;88,3891322122214;208
14;180;-160;ROLL_RIGHT;-33,8863602527897;30
18;160;-160;ROLL_LEFT;82,6079618993234;290
18;160;-160;ROLL_RIGHT;-32,3940458639326;47
22;140;-160;ROLL_LEFT;76,9929294608409;271
22;140;-160;ROLL_RIGHT;-38,8909181119544;48
21;-160;-160;ROLL_LEFT;92,8815219452312;201
21;-160;-160;ROLL_RIGHT;77,0647047724071;41
19;-160;-160;ROLL_LEFT;82,2542743166491;41
19;-160;-160;ROLL_RIGHT;106,223719975171;190
17;-140;-160;ROLL_LEFT;93,1782066196576;50
17;-140;-160;ROLL_RIGHT;109,578295587599;199
9;-160;-160;ROLL_LEFT;170,255131064036;37
9;-160;-160;ROLL_RIGHT;197,409686063308;196
7;-140;-160;ROLL_LEFT;202,906487177313;444
7;-140;-160;ROLL_RIGHT;193,40226483139;129
4;-160;-160;ROLL_LEFT;186,982939768004;124
4;-160;-160;ROLL_RIGHT;234,051212702039;244
2;-160;-160;ROLL_LEFT;266,670893493485;281
2;-160;-160;ROLL_RIGHT;202,853419181822;198
6;160;160;ROLL_LEFT;147,620114406019;293
6;160;160;ROLL_RIGHT;31,845265439773;59
12;160;160;ROLL_LEFT;112,136545743823;141
12;160;160;ROLL_RIGHT;-22,1844042309437;24
18;140;160;ROLL_LEFT;86,8773008730094;124
18;140;160;ROLL_RIGHT;-49,4623177918358;16
19;140;160;ROLL_LEFT;81,797435251771;92
19;140;160;ROLL_RIGHT;-46,2566233631056;19
23;-160;160;ROLL_LEFT;79,5500193657634;45
23;-160;160;ROLL_RIGHT;-25,2477496169068;9
15;-160;160;ROLL_LEFT;126,26213585615;91
15;-160;160;ROLL_RIGHT;-16,5363906754251;13
8;-180;160;ROLL_LEFT;123,100335501461;188
8;-180;160;ROLL_RIGHT;5,35452301684134;39
1;180;-160;ROLL_LEFT;123,498812280808;602
1;180;-160;ROLL_RIGHT;10,7313433522318;104
21;100;-160;ROLL_LEFT;76,0021042531548;766
21;100;-160;ROLL_RIGHT;-36,9662757926496;157
24;80;-160;ROLL_LEFT;56,7458088032186;642
24;80;-160;ROLL_RIGHT;-57,0028634834716;89
25;80;-160;ROLL_LEFT;50,1066961775759;558
25;80;-160;ROLL_RIGHT;-55,5970387610741;96
22;-140;-160;ROLL_LEFT;82,8960339905182;319
22;-140;-160;ROLL_RIGHT;76,1936121931183;97
20;-160;-160;ROLL_LEFT;94,6022982825485;60
20;-160;-160;ROLL_RIGHT;101,60689699898;208
18;-180;-160;ROLL_LEFT;116,037283607218;193
18;-180;-160;ROLL_RIGHT;104,158117867507;47
16;-160;-160;ROLL_LEFT;108,581519084696;39
16;-160;-160;ROLL_RIGHT;120,615574128876;198
6;-160;-160;ROLL_LEFT;208,149476989769;295
6;-160;-160;ROLL_RIGHT;181,477460358145;49
9;180;160;ROLL_LEFT;104,369700204917;130
9;180;160;ROLL_RIGHT;-19,5787488514808;22
13;160;160;ROLL_LEFT;100,189696984885;113
13;160;160;ROLL_RIGHT;-24,4834208304607;31
15;160;160;ROLL_LEFT;80,6032778008877;87
15;160;160;ROLL_RIGHT;-34,4886205309473;22
17;160;160;ROLL_LEFT;68,9024213545531;71
17;160;160;ROLL_RIGHT;-35,2295257918554;12
16;-180;160;ROLL_LEFT;122,333221485738;84
16;-180;160;ROLL_RIGHT;-9,47049207985904;16
12;-180;160;ROLL_LEFT;124,029811352104;151
12;-180;160;ROLL_RIGHT;-5,55294787109709;32
10;-180;160;ROLL_LEFT;123,274217007984;185
10;-180;160;ROLL_RIGHT;0,394378789231977;34
5;-180;160;ROLL_LEFT;120,679541816125;278
5;-180;160;ROLL_RIGHT;4,18278760646834;47
3;-160;160;ROLL_LEFT;124,327622170705;341
3;-160;160;ROLL_RIGHT;6,33391976665354;52
1;-180;160;ROLL_LEFT;14,8332016914408;83
1;-180;160;ROLL_RIGHT;125,375947339636;432
14;140;-160;ROLL_LEFT;101,446157352753;943
14;140;-160;ROLL_RIGHT;-8,28941014651092;165
18;100;-160;ROLL_LEFT;93,3984294277729;940
18;100;-160;ROLL_RIGHT;-19,0818333228219;187
24;100;-160;ROLL_LEFT;63,8522975100982;426
24;100;-160;ROLL_RIGHT;-51,601030278452;75
23;-120;-160;ROLL_LEFT;60,0455110876818;112
23;-120;-160;ROLL_RIGHT;63,7343912459871;377
15;-140;-160;ROLL_LEFT;106,046377992325;64
15;-140;-160;ROLL_RIGHT;121,538679789052;207
13;-140;-160;ROLL_LEFT;134,747776135798;241
13;-140;-160;ROLL_RIGHT;121,339334497295;56
11;-160;-160;ROLL_LEFT;161,748984897323;227
11;-160;-160;ROLL_RIGHT;149,064394257097;29
7;-180;-160;ROLL_LEFT;165,603071641922;149
7;-180;-160;ROLL_RIGHT;196,512497596691;113
0;200;160;ROLL_LEFT;83,087571332753;34
0;200;160;ROLL_RIGHT;21,0660709898926;11
2;180;160;ROLL_LEFT;131,168893110669;255
2;180;160;ROLL_RIGHT;-10,5256637735985;33
11;160;160;ROLL_LEFT;124,34496819167;185
11;160;160;ROLL_RIGHT;-6,81789637865907;26
13;140;160;ROLL_LEFT;137,988759039236;205
13;140;160;ROLL_RIGHT;3,53132799456365;27
15;140;160;ROLL_LEFT;118,02208985725;146
15;140;160;ROLL_RIGHT;-8,37222772962293;24
18;120;160;ROLL_LEFT;112,660048423828;158
18;120;160;ROLL_RIGHT;-7,98447169688417;22
23;40;160;ROLL_LEFT;141,939665531926;241
23;40;160;ROLL_RIGHT;12,4639783568513;46
23;20;160;ROLL_LEFT;149,828042822018;255
23;20;160;ROLL_RIGHT;23,5742849392813;54
24;40;160;ROLL_LEFT;132,909310812169;208
24;40;160;ROLL_RIGHT;-8,5961778682624;40
24;20;160;ROLL_LEFT;137,648970296734;220
24;20;160;ROLL_RIGHT;7,73460142135726;44
25;40;160;ROLL_LEFT;125,044975886949;177
25;40;160;ROLL_RIGHT;-8,13894715291645;37
19;-140;160;ROLL_LEFT;125,23973346664;114
19;-140;160;ROLL_RIGHT;-7,8209104776957;22
4;180;-160;ROLL_LEFT;121,569062176197;835
4;180;-160;ROLL_RIGHT;6,587884595926;142
8;180;-160;ROLL_LEFT;110,360969140132;731
8;180;-160;ROLL_RIGHT;-3,82235112517931;121
16;160;-160;ROLL_LEFT;89,6753806940968;405
16;160;-160;ROLL_RIGHT;-28,5056361069578;67
25;120;-160;ROLL_LEFT;71,3168777771462;257
25;120;-160;ROLL_RIGHT;-41,7556342294639;46
13;-180;-160;ROLL_LEFT;115,251367966423;39
13;-180;-160;ROLL_RIGHT;146,570997678305;206
0;160;160;ROLL_LEFT;500;1
0;160;160;ROLL_RIGHT;500;1
13;0;160;ROLL_LEFT;159,488854206355;586
13;0;160;ROLL_RIGHT;47,9540618677236;107
10;-40;160;ROLL_LEFT;149,916238657433;598
10;-40;160;ROLL_RIGHT;39,1035488911658;105
10;-20;160;ROLL_LEFT;151,603739562146;560
10;-20;160;ROLL_RIGHT;41,9707164176423;106
10;0;160;ROLL_LEFT;155,584865800485;521
10;0;160;ROLL_RIGHT;46,0577174255883;97
10;20;160;ROLL_LEFT;159,24150015699;516
10;20;160;ROLL_RIGHT;48,4605021805453;76
9;-20;160;ROLL_LEFT;151,165492865677;639
9;-20;160;ROLL_RIGHT;39,4924352345102;109
9;-40;160;ROLL_LEFT;148,3097347515;651
9;-40;160;ROLL_RIGHT;36,6351488696091;111
8;-60;160;ROLL_LEFT;143,151674063857;627
8;-60;160;ROLL_RIGHT;30,3920646667608;123
7;-60;160;ROLL_LEFT;140,282179725973;690
7;-60;160;ROLL_RIGHT;28,9908715008908;132
6;-60;160;ROLL_LEFT;129,70036036896;570
6;-60;160;ROLL_RIGHT;26,8468878006035;113
5;-80;160;ROLL_LEFT;133,608747538409;602
5;-80;160;ROLL_RIGHT;21,6228946424465;121
4;-100;160;ROLL_LEFT;129,428895704907;557
4;-100;160;ROLL_RIGHT;18,0727711596098;91
3;-100;160;ROLL_LEFT;129,029848082341;518
3;-100;160;ROLL_RIGHT;16,7007973215104;111
0;-100;160;ROLL_LEFT;124,472658419887;442
0;-100;160;ROLL_RIGHT;9,60279451533277;74
7;140;-160;ROLL_LEFT;119,955865844694;605
7;140;-160;ROLL_RIGHT;7,95850046134146;92
9;160;-160;ROLL_LEFT;115,926258021227;982
9;160;-160;ROLL_RIGHT;4,82138146182223;217
23;140;-160;ROLL_LEFT;79,8580101702051;228
23;140;-160;ROLL_RIGHT;-47,0098744043806;38
14;-160;-160;ROLL_LEFT;134,137685415958;222
14;-160;-160;ROLL_RIGHT;116,922809296157;37
10;-160;-160;ROLL_LEFT;157,867877982552;194
10;-160;-160;ROLL_RIGHT;152,202463810314;44
0;180;160;ROLL_LEFT;117,023688569342;329
0;180;160;ROLL_RIGHT;112,02936295163;48
5;200;160;ROLL_LEFT;95,5915115551492;55
5;200;160;ROLL_RIGHT;-35,8144796576944;12
7;200;160;ROLL_LEFT;74,2490844846977;37
7;200;160;ROLL_RIGHT;-28,5916337833716;6
25;-140;160;ROLL_LEFT;70,161867303363;37
25;-140;160;ROLL_RIGHT;-44,9087803229701;9
21;-160;160;ROLL_LEFT;99,2216410165596;49
21;-160;160;ROLL_RIGHT;-29,7804544211908;8
5;160;-160;ROLL_LEFT;123,45554911731;730
5;160;-160;ROLL_RIGHT;8,31858821684671;129
9;140;-160;ROLL_LEFT;116,887404961091;717
9;140;-160;ROLL_RIGHT;4,59738557304387;140
10;120;-160;ROLL_LEFT;115,097522020348;515
10;120;-160;ROLL_RIGHT;3,7024677743021;81
20;80;-160;ROLL_LEFT;84,0779675969328;988
20;80;-160;ROLL_RIGHT;-27,1944380357175;194
21;40;-160;ROLL_LEFT;70,1043296539491;1296
21;40;-160;ROLL_RIGHT;-37,5282049530545;215
22;40;-160;ROLL_LEFT;67,125948062406;1228
22;40;-160;ROLL_RIGHT;-44,6290712146895;207
22;20;-160;ROLL_LEFT;59,1459427023676;1728
22;20;-160;ROLL_RIGHT;-48,7197022054309;310
23;20;-160;ROLL_LEFT;52,2767942562963;1473
23;20;-160;ROLL_RIGHT;-52,7833001538638;268
25;-60;-160;ROLL_LEFT;26,5275387714352;279
25;-60;-160;ROLL_RIGHT;27,7902937201019;530
23;-60;-160;ROLL_LEFT;22,9775281821321;143
23;-60;-160;ROLL_RIGHT;23,909147844135;487
19;-40;-160;ROLL_LEFT;32,4853118462701;1548
19;-40;-160;ROLL_RIGHT;34,1385957412932;2358
18;0;-160;ROLL_LEFT;60,3258927429489;3995
18;0;-160;ROLL_RIGHT;-49,936699881408;689
18;-20;-160;ROLL_LEFT;38,3480802802323;1959
18;-20;-160;ROLL_RIGHT;38,0614723350226;3550
17;-40;-160;ROLL_LEFT;34,2959080946464;2314
17;-40;-160;ROLL_RIGHT;36,4573810928229;2713
14;-80;-160;ROLL_LEFT;69,670031764304;765
14;-80;-160;ROLL_RIGHT;78,4617401662405;822
13;-80;-160;ROLL_LEFT;86,5947611314962;1028
13;-80;-160;ROLL_RIGHT;68,8570410613203;704
11;-40;-160;ROLL_LEFT;52,042033619933;583
11;-40;-160;ROLL_RIGHT;53,3301133118736;1092
11;-20;-160;ROLL_LEFT;62,3318279174697;358
11;-20;-160;ROLL_RIGHT;71,4376329756534;789
10;-20;-160;ROLL_LEFT;67,8495690235792;369
10;-20;-160;ROLL_RIGHT;67,6049882691724;612
10;-40;-160;ROLL_LEFT;55,7204180286079;526
10;-40;-160;ROLL_RIGHT;54,4343632410794;746
9;-40;-160;ROLL_LEFT;56,2221837815737;365
9;-40;-160;ROLL_RIGHT;57,2362088477926;692
8;-20;-160;ROLL_LEFT;65,4678136600192;178
8;-20;-160;ROLL_RIGHT;79,576776057883;400
8;0;-160;ROLL_LEFT;1,74881431005829;69
8;0;-160;ROLL_RIGHT;108,235396062362;402
8;20;-160;ROLL_LEFT;2,43713774988356;66
8;20;-160;ROLL_RIGHT;113,367668737584;296
9;20;-160;ROLL_LEFT;-1,15581732824223;69
9;20;-160;ROLL_RIGHT;108,964801572939;398
10;20;-160;ROLL_LEFT;-11,1805619725943;73
10;20;-160;ROLL_RIGHT;101,372714621777;521
11;20;-160;ROLL_LEFT;-23,7697428728441;95
11;20;-160;ROLL_RIGHT;86,2959526332836;641
11;0;-160;ROLL_LEFT;-18,3751374181296;145
11;0;-160;ROLL_RIGHT;82,1851227322298;764
12;0;-160;ROLL_LEFT;40,9877816925609;619
12;0;-160;ROLL_RIGHT;44,2777214566816;464
10;-60;-160;ROLL_LEFT;58,5507946800246;1048
10;-60;-160;ROLL_RIGHT;57,7204107936685;540
9;-60;-160;ROLL_LEFT;59,5196661360478;666
9;-60;-160;ROLL_RIGHT;61,8572338238416;732
8;-40;-160;ROLL_LEFT;56,0173774620156;350
8;-40;-160;ROLL_RIGHT;52,9598985316582;497
7;-40;-160;ROLL_LEFT;57,1529539215685;436
7;-40;-160;ROLL_RIGHT;51,6285019297302;254
7;-20;-160;ROLL_LEFT;61,4776297545671;182
7;-20;-160;ROLL_RIGHT;72,6485980831686;303
7;0;-160;ROLL_LEFT;-15,2826569940493;53
7;0;-160;ROLL_RIGHT;105,082769628474;289
6;-40;-160;ROLL_LEFT;54,7403543491506;404
6;-40;-160;ROLL_RIGHT;61,9665256694368;223
5;-40;-160;ROLL_LEFT;61,6292061532357;235
5;-40;-160;ROLL_RIGHT;55,3719363006177;148
4;-40;-160;ROLL_LEFT;63,1691311632036;84
4;-40;-160;ROLL_RIGHT;68,6810438152159;287
4;-60;-160;ROLL_LEFT;94,9263220302778;507
4;-60;-160;ROLL_RIGHT;83,1731746993414;177
3;-60;-160;ROLL_LEFT;90,8709943275782;404
3;-60;-160;ROLL_RIGHT;100,550455884631;217
2;-60;-160;ROLL_LEFT;100,420146939607;430
2;-60;-160;ROLL_RIGHT;107,194715332423;189
