Distance;Current_Velocity;Target_Velocity;Move;Value;Times
18;-100;-160;NO_ACTION;29,0517659586604;41
14;-120;-160;ROLL_LEFT;96,2481120518336;187
14;-120;-160;ROLL_RIGHT;83,8357524178877;37
14;-120;-160;NO_ACTION;53,4004792280579;36
5;-120;-160;ROLL_LEFT;115,003387559819;287
5;-120;-160;ROLL_RIGHT;114,966197013218;128
5;-120;-160;NO_ACTION;116,054862678446;96
4;-120;-160;ROLL_LEFT;112,449685707656;82
4;-120;-160;ROLL_RIGHT;121,660497605653;333
4;-120;-160;NO_ACTION;101,485775174017;34
4;20;160;ROLL_LEFT;152,256870539209;377
4;20;160;ROLL_RIGHT;33,5296790387653;44
4;20;160;NO_ACTION;29,6814000184346;35
4;0;160;ROLL_LEFT;146,729345104447;367
4;0;160;ROLL_RIGHT;32,8504217481219;48
4;0;160;NO_ACTION;35,0257457061983;55
4;-20;160;ROLL_LEFT;141,489778240654;425
4;-20;160;ROLL_RIGHT;28,5183939821788;56
4;-20;160;NO_ACTION;29,7208108141024;72
3;-40;160;ROLL_LEFT;135,151828564887;506
3;-40;160;ROLL_RIGHT;22,9130226511777;57
3;-40;160;NO_ACTION;21,1926006502772;56
3;-20;160;ROLL_LEFT;139,19441568687;315
3;-20;160;ROLL_RIGHT;24,0714085070121;50
3;-20;160;NO_ACTION;24,0153812914258;60
2;0;160;ROLL_LEFT;137,146221152506;171
2;0;160;ROLL_RIGHT;2,01856241922523;18
2;0;160;NO_ACTION;2,60399318107882;17
1;-40;160;ROLL_LEFT;128,997592959817;219
1;-40;160;ROLL_RIGHT;-10,6414618786566;23
1;-40;160;NO_ACTION;4,01930131568467;25
0;-60;160;ROLL_LEFT;126,366731553305;285
0;-60;160;ROLL_RIGHT;10,1723345557615;36
0;-60;160;NO_ACTION;11,7467989384458;45
1;60;-160;ROLL_LEFT;-0,996723420893941;25
1;60;-160;ROLL_RIGHT;121,979164643175;127
1;60;-160;NO_ACTION;3,11030733646705;27
1;40;-160;ROLL_LEFT;-3,82911055855472;5
1;40;-160;ROLL_RIGHT;123,915814440124;82
1;40;-160;NO_ACTION;-22,8238321385193;12
2;60;-160;ROLL_LEFT;-1,7351154215503;14
2;60;-160;ROLL_RIGHT;121,266262712246;119
2;60;-160;NO_ACTION;-15,5809194697282;9
3;60;-160;ROLL_LEFT;-4,86768007469644;23
3;60;-160;ROLL_RIGHT;119,802181152809;143
3;60;-160;NO_ACTION;-7,54369428187552;21
5;80;-160;ROLL_LEFT;-6,96834646050074;25
5;80;-160;ROLL_RIGHT;112,411715090344;186
5;80;-160;NO_ACTION;-5,7333842576918;27
6;80;-160;ROLL_LEFT;-6,10326044113359;20
6;80;-160;ROLL_RIGHT;108,411143598421;207
6;80;-160;NO_ACTION;-12,0268656249392;26
7;80;-160;ROLL_LEFT;-4,75241763303012;41
7;80;-160;ROLL_RIGHT;106,097783517355;262
7;80;-160;NO_ACTION;-7,13249949547698;33
13;20;-160;ROLL_LEFT;53,3684155409212;513
13;20;-160;ROLL_RIGHT;57,2792997500275;1310
13;20;-160;NO_ACTION;50,4292797292126;942
14;20;-160;ROLL_LEFT;65,3527027938687;984
14;20;-160;ROLL_RIGHT;65,4400074283167;2201
14;20;-160;NO_ACTION;65,0964395196605;1528
15;40;-160;ROLL_LEFT;88,4036692398065;3474
15;40;-160;ROLL_RIGHT;-20,0651970136497;415
15;40;-160;NO_ACTION;-20,6292196057727;396
16;40;-160;ROLL_LEFT;80,4833803108812;2569
16;40;-160;ROLL_RIGHT;-30,0274234919043;309
16;40;-160;NO_ACTION;-31,0474496141457;338
16;20;-160;ROLL_LEFT;72,5019962401098;4415
16;20;-160;ROLL_RIGHT;-41,4067299245578;489
16;20;-160;NO_ACTION;-36,2091852843766;531
17;20;-160;ROLL_LEFT;65,5105865545238;4445
17;20;-160;ROLL_RIGHT;-47,1651554345179;579
17;20;-160;NO_ACTION;-44,2619366781526;566
18;20;-160;ROLL_LEFT;66,0281647884317;3993
18;20;-160;ROLL_RIGHT;-43,0679685130751;501
18;20;-160;NO_ACTION;-40,6741128938701;522
19;20;-160;ROLL_LEFT;56,5015335756325;3381
19;20;-160;ROLL_RIGHT;-50,0430151825648;443
19;20;-160;NO_ACTION;-47,8576967380957;398
20;20;-160;ROLL_LEFT;54,4861022661022;2856
20;20;-160;ROLL_RIGHT;-51,3000807556706;361
20;20;-160;NO_ACTION;-51,582299740795;369
20;0;-160;ROLL_LEFT;44,2198737674991;4314
20;0;-160;ROLL_RIGHT;-62,0683601149464;555
20;0;-160;NO_ACTION;-65,0105516635105;553
20;-20;-160;ROLL_LEFT;17,3070397342643;1266
20;-20;-160;ROLL_RIGHT;17,7875905571905;3510
20;-20;-160;NO_ACTION;18,2418337176962;1631
19;-20;-160;ROLL_LEFT;24,0407899516817;1590
19;-20;-160;ROLL_RIGHT;23,2911877031933;3930
19;-20;-160;NO_ACTION;23,7067975873791;2287
21;20;-160;ROLL_LEFT;55,1431080582677;2498
21;20;-160;ROLL_RIGHT;-51,3570222701801;300
21;20;-160;NO_ACTION;-55,9198475720288;324
21;0;-160;ROLL_LEFT;46,135016980989;3612
21;0;-160;ROLL_RIGHT;-72,8861004241028;492
21;0;-160;NO_ACTION;-66,861720772328;495
20;-40;-160;ROLL_LEFT;13,3906300793107;1252
20;-40;-160;ROLL_RIGHT;13,6255228298575;1964
20;-40;-160;NO_ACTION;13,0727403375622;1001
19;-40;-160;ROLL_LEFT;15,5984562925508;1243
19;-40;-160;ROLL_RIGHT;16,4403829830499;2288
19;-40;-160;NO_ACTION;15,9801663354119;1774
18;-60;-160;ROLL_LEFT;20,8805929516627;528
18;-60;-160;ROLL_RIGHT;18,5924988866284;926
18;-60;-160;NO_ACTION;19,095396688271;426
18;-80;-160;ROLL_LEFT;25,002301330706;83
18;-80;-160;ROLL_RIGHT;27,166028156926;75
18;-80;-160;NO_ACTION;29,2372178457915;499
17;-60;-160;ROLL_LEFT;21,0471041004275;729
17;-60;-160;ROLL_RIGHT;26,8542401050378;674
17;-60;-160;NO_ACTION;25,5483209763309;944
16;-40;-160;ROLL_LEFT;27,9388127459901;2108
16;-40;-160;ROLL_RIGHT;29,1639991047282;4284
16;-40;-160;NO_ACTION;28,9684584530365;2526
15;-20;-160;ROLL_LEFT;32,9357159825428;2141
15;-20;-160;ROLL_RIGHT;38,7391491989087;5797
15;-20;-160;NO_ACTION;38,3454334481935;2677
15;-40;-160;ROLL_LEFT;29,4279854540047;2366
15;-40;-160;ROLL_RIGHT;34,2798514578513;4243
15;-40;-160;NO_ACTION;29,2929656519937;2864
14;-40;-160;ROLL_LEFT;32,2952910342785;2185
14;-40;-160;ROLL_RIGHT;27,8959882265369;3098
14;-40;-160;NO_ACTION;29,4198297168074;2386
13;-20;-160;ROLL_LEFT;34,0451828933472;1042
13;-20;-160;ROLL_RIGHT;34,1579486227378;2182
13;-20;-160;NO_ACTION;35,7614450340413;1540
13;-40;-160;ROLL_LEFT;35,9771692850562;1080
13;-40;-160;ROLL_RIGHT;34,4132140974522;2066
13;-40;-160;NO_ACTION;37,1308879323991;2062
12;-60;-160;ROLL_LEFT;47,4770866113666;606
12;-60;-160;ROLL_RIGHT;45,39861364347;1216
12;-60;-160;NO_ACTION;50,8892452866982;1182
12;-40;-160;ROLL_LEFT;44,3802302528098;865
12;-40;-160;ROLL_RIGHT;43,720976567924;1928
12;-40;-160;NO_ACTION;45,555648224756;1211
11;-40;-160;ROLL_LEFT;49,5793617769352;761
11;-40;-160;ROLL_RIGHT;54,302843869255;1460
11;-40;-160;NO_ACTION;50,6229761761654;1037
10;-60;-160;ROLL_LEFT;64,7471038356818;791
10;-60;-160;ROLL_RIGHT;56,9624131783795;1120
10;-60;-160;NO_ACTION;55,1905773995885;417
9;-60;-160;ROLL_LEFT;61,9068805720552;522
9;-60;-160;ROLL_RIGHT;56,2003136127428;707
9;-60;-160;NO_ACTION;64,1028441756641;738
8;-60;-160;ROLL_LEFT;67,2302721236119;547
8;-60;-160;ROLL_RIGHT;62,4779966276355;821
8;-60;-160;NO_ACTION;61,624578999659;327
7;-60;-160;ROLL_LEFT;69,0101866744628;543
7;-60;-160;ROLL_RIGHT;68,0241032837238;637
7;-60;-160;NO_ACTION;70,7315274507406;342
6;-60;-160;ROLL_LEFT;77,2567491637123;981
6;-60;-160;ROLL_RIGHT;75,6824230691867;174
6;-60;-160;NO_ACTION;72,8084164944481;146
5;-60;-160;ROLL_LEFT;84,2424542035517;887
5;-60;-160;ROLL_RIGHT;82,5452620112111;168
5;-60;-160;NO_ACTION;81,241402434302;137
3;-60;-160;ROLL_LEFT;90,5641570151004;259
3;-60;-160;ROLL_RIGHT;89,0244293854266;216
3;-60;-160;NO_ACTION;97,1151782099896;726
2;-40;-160;ROLL_LEFT;80,5805394496955;470
2;-40;-160;ROLL_RIGHT;73,2727856323859;104
2;-40;-160;NO_ACTION;76,0070048559805;58
1;-20;-160;ROLL_LEFT;43,9097362236239;30
1;-20;-160;ROLL_RIGHT;81,1983353263086;167
1;-20;-160;NO_ACTION;64,6596487759544;45
0;20;160;ROLL_LEFT;42,3705692333677;20
0;20;160;ROLL_RIGHT;54,9914570813476;53
0;20;160;NO_ACTION;66,7700783720935;88
1;20;160;ROLL_LEFT;71,4226981077197;23
1;20;160;ROLL_RIGHT;93,9425868823689;32
1;20;160;NO_ACTION;95,0034110547953;127
1;0;160;ROLL_LEFT;31,303525311354;14
1;0;160;ROLL_RIGHT;19,6319522429498;15
1;0;160;NO_ACTION;66,2036528367725;79
0;-40;160;ROLL_LEFT;124,511264433752;80
0;-40;160;ROLL_RIGHT;-16,0273430154832;12
0;-40;160;NO_ACTION;-23,6454478382096;10
3;20;-160;ROLL_LEFT;6,59960041244534;34
3;20;-160;ROLL_RIGHT;130,696575809623;291
3;20;-160;NO_ACTION;2,83715519753592;33
3;0;-160;ROLL_LEFT;-11,0464863884999;20
3;0;-160;ROLL_RIGHT;131,495086686634;309
3;0;-160;NO_ACTION;14,337040660289;50
1;0;-160;ROLL_LEFT;-24,2039684639339;15
1;0;-160;ROLL_RIGHT;116,502527352307;144
1;0;-160;NO_ACTION;-11,7117252617979;16
2;20;-160;ROLL_LEFT;3,15396647034276;31
2;20;-160;ROLL_RIGHT;129,852242871439;183
2;20;-160;NO_ACTION;0,274086025345226;26
2;0;-160;ROLL_LEFT;-16,8523751806526;28
2;0;-160;ROLL_RIGHT;118,738112571907;195
2;0;-160;NO_ACTION;-12,5404376589675;26
4;20;-160;ROLL_LEFT;7,74367839504687;29
4;20;-160;ROLL_RIGHT;128,379086269874;216
4;20;-160;NO_ACTION;13,267111059944;41
13;100;-160;ROLL_LEFT;103,260811654041;694
13;100;-160;ROLL_RIGHT;-5,95795433025886;91
13;100;-160;NO_ACTION;-6,34693637554666;97
14;100;-160;ROLL_LEFT;101,783955029;767
14;100;-160;ROLL_RIGHT;-9,41374798021494;107
14;100;-160;NO_ACTION;-9,58482757726503;104
19;100;-160;ROLL_LEFT;79,9583347672488;817
19;100;-160;ROLL_RIGHT;-32,7851514747901;99
19;100;-160;NO_ACTION;-30,8287010623134;102
20;100;-160;ROLL_LEFT;71,3402440636845;676
20;100;-160;ROLL_RIGHT;-39,8396343859095;77
20;100;-160;NO_ACTION;-37,596081658256;79
24;60;-160;ROLL_LEFT;43,0644199136994;621
24;60;-160;ROLL_RIGHT;-72,9828260422421;105
24;60;-160;NO_ACTION;-74,6257426460823;95
25;0;-160;ROLL_LEFT;27,8618764040609;962
25;0;-160;ROLL_RIGHT;-80,7327616470308;116
25;0;-160;NO_ACTION;-80,9845927143312;140
25;-20;-160;ROLL_LEFT;6,76294345313264;158
25;-20;-160;ROLL_RIGHT;9,61716334102936;532
25;-20;-160;NO_ACTION;7,49968474863454;267
24;-20;-160;ROLL_LEFT;10,8564773973651;378
24;-20;-160;ROLL_RIGHT;12,5841344046844;1133
24;-20;-160;NO_ACTION;13,2227057228;466
24;-40;-160;ROLL_LEFT;8,37509499334842;297
24;-40;-160;ROLL_RIGHT;9,53484564762383;547
24;-40;-160;NO_ACTION;7,68341218991911;229
23;-20;-160;ROLL_LEFT;10,2572962563576;558
23;-20;-160;ROLL_RIGHT;10,7455623633796;1663
23;-20;-160;NO_ACTION;9,82752774253387;804
23;0;-160;ROLL_LEFT;36,9544839311679;2245
23;0;-160;ROLL_RIGHT;-76,9398997063084;282
23;0;-160;NO_ACTION;-71,7837382748205;281
22;-40;-160;ROLL_LEFT;7,76742847001281;467
22;-40;-160;ROLL_RIGHT;8,14920546270708;1531
22;-40;-160;NO_ACTION;7,09666916606101;695
21;-40;-160;ROLL_LEFT;10,3970886721806;929
21;-40;-160;ROLL_RIGHT;11,0765318223015;1700
21;-40;-160;NO_ACTION;9,65423313223199;834
18;-40;-160;ROLL_LEFT;20,0586431543757;1655
18;-40;-160;ROLL_RIGHT;20,2083963521494;3003
18;-40;-160;NO_ACTION;23,6001122163378;1855
17;-40;-160;ROLL_LEFT;25,0541758347947;1992
17;-40;-160;ROLL_RIGHT;25,4084330343294;3433
17;-40;-160;NO_ACTION;22,1135046133952;2368
11;-60;-160;ROLL_LEFT;61,947442893858;928
11;-60;-160;ROLL_RIGHT;51,8651401298342;961
11;-60;-160;NO_ACTION;52,5279721569194;788
9;-20;-160;ROLL_LEFT;74,7674654304758;361
9;-20;-160;ROLL_RIGHT;88,294173853886;951
9;-20;-160;NO_ACTION;76,895089556909;494
4;-80;-160;ROLL_LEFT;96,9743437196911;617
4;-80;-160;ROLL_RIGHT;97,2788242170559;143
4;-80;-160;NO_ACTION;98,6586082897992;262
1;120;160;ROLL_LEFT;139,728094673258;399
1;120;160;ROLL_RIGHT;130,902636634033;48
1;120;160;NO_ACTION;123,422620957159;38
6;120;160;ROLL_LEFT;147,124549427935;256
6;120;160;ROLL_RIGHT;7,94286393346766;23
6;120;160;NO_ACTION;11,9213355532469;34
7;100;160;ROLL_LEFT;157,201204149566;307
7;100;160;ROLL_RIGHT;29,458922330394;51
7;100;160;NO_ACTION;40,0499145357787;54
11;120;160;ROLL_LEFT;94,5840934372204;104
11;120;160;ROLL_RIGHT;-21,397772136354;10
11;120;160;NO_ACTION;-26,0610713181136;12
12;100;160;ROLL_LEFT;111,499014792478;152
12;100;160;ROLL_RIGHT;-20,6365346931354;18
12;100;160;NO_ACTION;-31,5116516837452;14
14;100;160;ROLL_LEFT;92,570014741331;91
14;100;160;ROLL_RIGHT;-31,7070988668131;15
14;100;160;NO_ACTION;-29,8023666031859;22
15;100;160;ROLL_LEFT;88,6983607810876;90
15;100;160;ROLL_RIGHT;-27,3645552713691;9
15;100;160;NO_ACTION;-34,138796171906;12
16;100;160;ROLL_LEFT;91,4534484521562;91
16;100;160;ROLL_RIGHT;-34,0639006838082;15
16;100;160;NO_ACTION;-27,4341964746;14
21;60;160;ROLL_LEFT;91,7995012796324;113
21;60;160;ROLL_RIGHT;-35,473445634276;14
21;60;160;NO_ACTION;-36,6883597801911;11
22;60;160;ROLL_LEFT;92,177743892595;108
22;60;160;ROLL_RIGHT;-36,8977659929146;23
22;60;160;NO_ACTION;-33,9206133772371;18
23;40;160;ROLL_LEFT;88,614324009552;115
23;40;160;ROLL_RIGHT;-30,0589379307818;20
23;40;160;NO_ACTION;-29,9647993811206;19
24;40;160;ROLL_LEFT;87,9358029896861;118
24;40;160;ROLL_RIGHT;-28,9593466139841;16
24;40;160;NO_ACTION;-38,3426008304443;15
24;20;160;ROLL_LEFT;92,3311630716834;118
24;20;160;ROLL_RIGHT;-37,7308356534682;15
24;20;160;NO_ACTION;-30,4106272812899;19
25;20;160;ROLL_LEFT;87,7901088709119;124
25;20;160;ROLL_RIGHT;-40,4791033457175;16
25;20;160;NO_ACTION;-44,443763270858;13
25;-40;160;ROLL_LEFT;79,2580955716685;79
25;-40;160;ROLL_RIGHT;-41,234000677839;9
25;-40;160;NO_ACTION;-40,9004058875995;13
25;-60;160;ROLL_LEFT;80,7512500502937;115
25;-60;160;ROLL_RIGHT;-44,5989122132223;14
25;-60;160;NO_ACTION;-35,3694449496268;8
24;-60;160;ROLL_LEFT;78,6786900886494;77
24;-60;160;ROLL_RIGHT;-34,8003946307972;11
24;-60;160;NO_ACTION;-43,9647070419567;16
23;-80;160;ROLL_LEFT;79,0033510922776;72
23;-80;160;ROLL_RIGHT;-34,3031536542094;7
23;-80;160;NO_ACTION;-33,1578932793677;11
22;-80;160;ROLL_LEFT;81,8402140129611;77
22;-80;160;ROLL_RIGHT;-26,9027254471945;7
22;-80;160;NO_ACTION;-36,6157062890128;13
21;-80;160;ROLL_LEFT;93,0123342331762;101
21;-80;160;ROLL_RIGHT;-42,4476855024271;20
21;-80;160;NO_ACTION;-30,295515553832;13
19;-60;160;ROLL_LEFT;110,853216174523;114
19;-60;160;ROLL_RIGHT;-34,9953993008753;13
19;-60;160;NO_ACTION;-21,5438783366814;17
17;-80;160;ROLL_LEFT;114,752026998486;112
17;-80;160;ROLL_RIGHT;-11,7317540020307;20
17;-80;160;NO_ACTION;-18,2821928348896;19
15;-100;160;ROLL_LEFT;112,563053769457;82
15;-100;160;ROLL_RIGHT;-13,0327179178739;24
15;-100;160;NO_ACTION;-33,2251670808035;20
13;-120;160;ROLL_LEFT;117,45495638132;109
13;-120;160;ROLL_RIGHT;-16,3728783688753;17
13;-120;160;NO_ACTION;-5,97017353306423;12
12;-140;160;ROLL_LEFT;115,612258626978;107
12;-140;160;ROLL_RIGHT;-16,7343359792218;12
12;-140;160;NO_ACTION;-18,9032370391693;12
10;-140;160;ROLL_LEFT;115,942151789437;105
10;-140;160;ROLL_RIGHT;-14,5302140840257;11
10;-140;160;NO_ACTION;-13,6327196758444;9
8;-140;160;ROLL_LEFT;118,213207637365;107
8;-140;160;ROLL_RIGHT;-5,03572002286142;19
8;-140;160;NO_ACTION;-14,9275059890577;13
3;-140;160;ROLL_LEFT;111,169798354973;261
3;-140;160;ROLL_RIGHT;-7,04205838320141;29
3;-140;160;NO_ACTION;-1,67301484846026;38
1;-140;160;ROLL_LEFT;112,525169417428;326
1;-140;160;ROLL_RIGHT;-1,80712876217435;29
1;-140;160;NO_ACTION;-2,16398529519927;47
8;140;-160;ROLL_LEFT;114,959790830122;523
8;140;-160;ROLL_RIGHT;0,785440915003806;57
8;140;-160;NO_ACTION;2,0217401805729;64
11;120;-160;ROLL_LEFT;109,732779197123;466
11;120;-160;ROLL_RIGHT;-1,77546772914429;61
11;120;-160;NO_ACTION;-1,74839802510576;64
13;120;-160;ROLL_LEFT;105,416453819154;762
13;120;-160;ROLL_RIGHT;-8,81343750123345;85
13;120;-160;NO_ACTION;-6,30130904626991;92
14;120;-160;ROLL_LEFT;101,204419692803;868
14;120;-160;ROLL_RIGHT;-10,1914374523076;102
14;120;-160;NO_ACTION;-9,55528923344693;110
16;120;-160;ROLL_LEFT;94,1761211319775;812
16;120;-160;ROLL_RIGHT;-20,9696774160194;112
16;120;-160;NO_ACTION;-17,9944179044433;102
18;120;-160;ROLL_LEFT;77,4479893070492;667
18;120;-160;ROLL_RIGHT;-33,8248245240709;84
18;120;-160;NO_ACTION;-37,4574703441209;88
20;120;-160;ROLL_LEFT;58,0237108879301;477
20;120;-160;ROLL_RIGHT;-54,2979556138344;54
20;120;-160;NO_ACTION;-52,3934146321547;56
22;120;-160;ROLL_LEFT;50,5784264623563;355
22;120;-160;ROLL_RIGHT;-67,7928594574569;48
22;120;-160;NO_ACTION;-69,2406782832947;47
23;120;-160;ROLL_LEFT;45,7292896171355;294
23;120;-160;ROLL_RIGHT;-71,6447819906837;32
23;120;-160;NO_ACTION;-72,5183151861278;30
25;120;-160;ROLL_LEFT;43,818323640827;154
25;120;-160;ROLL_RIGHT;-74,28452985072;19
25;120;-160;NO_ACTION;-71,63484920644;20
22;-160;-160;ROLL_LEFT;18,5918558359269;33
22;-160;-160;ROLL_RIGHT;21,9049712466165;24
22;-160;-160;NO_ACTION;54,1772665880383;85
20;-180;-160;ROLL_LEFT;22,0503243196471;14
20;-180;-160;ROLL_RIGHT;60,5108557555563;87
20;-180;-160;NO_ACTION;26,0429659051332;18
9;-180;-160;ROLL_LEFT;66,1045594280527;17
9;-180;-160;ROLL_RIGHT;125,551865306937;119
9;-180;-160;NO_ACTION;70,0487357451206;15
6;-200;-160;ROLL_LEFT;10,7380083983663;5
6;-200;-160;ROLL_RIGHT;16,5119189982625;6
6;-200;-160;NO_ACTION;71,814684216944;39
4;-200;-160;ROLL_LEFT;91,4087181578062;38
4;-200;-160;ROLL_RIGHT;10,5593857520128;4
4;-200;-160;NO_ACTION;22,184077005609;7
2;-180;-160;ROLL_LEFT;60,5267004568155;60
2;-180;-160;ROLL_RIGHT;94,5113050192723;184
2;-180;-160;NO_ACTION;57,8878986516358;28
1;180;160;ROLL_LEFT;50,9897007209821;29
1;180;160;ROLL_RIGHT;52,5126569122177;35
1;180;160;NO_ACTION;69,5445761132142;171
3;160;160;ROLL_LEFT;85,5810174803876;73
3;160;160;ROLL_RIGHT;-45,1234162533468;13
3;160;160;NO_ACTION;-21,4808850197061;9
5;160;160;ROLL_LEFT;93,2068472452595;84
5;160;160;ROLL_RIGHT;-29,046322335999;8
5;160;160;NO_ACTION;-28,9181160936247;16
7;160;160;ROLL_LEFT;83,7090516324724;111
7;160;160;ROLL_RIGHT;-18,9837222198555;6
7;160;160;NO_ACTION;-26,3821087449342;7
11;160;160;ROLL_LEFT;81,3607715944705;111
11;160;160;ROLL_RIGHT;-35,3869250067693;17
11;160;160;NO_ACTION;-47,7220981501846;19
13;160;160;ROLL_LEFT;74,1370798085419;99
13;160;160;ROLL_RIGHT;-32,2955835827789;11
13;160;160;NO_ACTION;-39,7161641249946;13
18;160;160;ROLL_LEFT;42,9284798422566;44
18;160;160;ROLL_RIGHT;-36,7611393557136;6
18;160;160;NO_ACTION;-20,6171330443513;4
20;160;160;ROLL_LEFT;30,335740774736;31
20;160;160;ROLL_RIGHT;-20,3449788849907;3
20;160;160;NO_ACTION;-45,2155257578279;7
22;160;160;ROLL_LEFT;25,5980717098407;18
22;160;160;ROLL_RIGHT;-33,141299857805;5
22;160;160;NO_ACTION;-44,6725405019829;8
25;-180;160;ROLL_LEFT;35,1683900479937;19
25;-180;160;ROLL_RIGHT;0;0
25;-180;160;NO_ACTION;-24,7503622728077;3
23;-180;160;ROLL_LEFT;49,6700849536426;30
23;-180;160;ROLL_RIGHT;-15,8253672388681;2
23;-180;160;NO_ACTION;-37,5369983871613;5
21;-180;160;ROLL_LEFT;64,0260988564798;30
21;-180;160;ROLL_RIGHT;-31,9905304589887;7
21;-180;160;NO_ACTION;-15,7106091142505;3
18;-180;160;ROLL_LEFT;83,0754888680697;45
18;-180;160;ROLL_RIGHT;-26,9888849850992;5
18;-180;160;NO_ACTION;-27,7050729475832;6
16;-180;160;ROLL_LEFT;92,1343536744095;56
16;-180;160;ROLL_RIGHT;-20,8662581629596;8
16;-180;160;NO_ACTION;-31,7802038153051;10
11;-200;160;ROLL_LEFT;101,702120129866;75
11;-200;160;ROLL_RIGHT;-30,9915404470185;8
11;-200;160;NO_ACTION;-29,3148196995699;14
8;180;-160;ROLL_LEFT;97,9874947779184;505
8;180;-160;ROLL_RIGHT;-12,1367709637516;50
8;180;-160;NO_ACTION;-14,3140716477511;76
17;120;-160;ROLL_LEFT;87,377003951438;763
17;120;-160;ROLL_RIGHT;-28,4953677291331;84
17;120;-160;NO_ACTION;-28,1219725840001;83
19;120;-160;ROLL_LEFT;72,7187499400963;547
19;120;-160;ROLL_RIGHT;-44,8778045612377;59
19;120;-160;NO_ACTION;-44,3017779108215;74
21;100;-160;ROLL_LEFT;58,0096337237176;610
21;100;-160;ROLL_RIGHT;-51,3960678009933;70
21;100;-160;NO_ACTION;-54,0779961311079;72
22;80;-160;ROLL_LEFT;63,7039112669582;698
22;80;-160;ROLL_RIGHT;-52,0894461805928;100
22;80;-160;NO_ACTION;-50,358275737499;78
23;100;-160;ROLL_LEFT;41,6190748149105;410
23;100;-160;ROLL_RIGHT;-76,5102715297538;45
23;100;-160;NO_ACTION;-72,9078037121249;44
25;-140;-160;ROLL_LEFT;18,6646193746066;28
25;-140;-160;ROLL_RIGHT;36,6638373475645;82
25;-140;-160;NO_ACTION;8,2431956678982;23
23;-160;-160;ROLL_LEFT;4,90199331456836;14
23;-160;-160;ROLL_RIGHT;9,72062106710427;16
23;-160;-160;NO_ACTION;44,6054274886781;71
19;-180;-160;ROLL_LEFT;39,6391923187888;17
19;-180;-160;ROLL_RIGHT;24,8805340624335;15
19;-180;-160;NO_ACTION;61,1001308328605;57
17;-180;-160;ROLL_LEFT;43,7149959261161;19
17;-180;-160;ROLL_RIGHT;48,0523054002795;22
17;-180;-160;NO_ACTION;81,9060537285293;71
8;-180;-160;ROLL_LEFT;61,4761234593114;13
8;-180;-160;ROLL_RIGHT;102,428504857794;113
8;-180;-160;NO_ACTION;85,2126415364204;23
5;-200;-160;ROLL_LEFT;13,3050873181528;10
5;-200;-160;ROLL_RIGHT;28,3039187730803;10
5;-200;-160;NO_ACTION;50,7661992468067;58
3;-200;-160;ROLL_LEFT;28,6961718653494;16
3;-200;-160;ROLL_RIGHT;41,7152076561145;56
3;-200;-160;NO_ACTION;23,0479864473832;12
2;200;160;ROLL_LEFT;65,3833207775284;74
2;200;160;ROLL_RIGHT;-36,8322089045748;6
2;200;160;NO_ACTION;-32,1324408922112;6
4;200;160;ROLL_LEFT;53,4819936358319;60
4;200;160;ROLL_RIGHT;-26,8697945797829;5
4;200;160;NO_ACTION;-33,4666106373917;8
7;180;160;ROLL_LEFT;76,4959107533297;134
7;180;160;ROLL_RIGHT;-43,6599080347687;16
7;180;160;NO_ACTION;-47,4792239209111;21
14;160;160;ROLL_LEFT;71,5545727909384;111
14;160;160;ROLL_RIGHT;-38,2009698243176;15
14;160;160;NO_ACTION;-50,4121755675723;12
15;160;160;ROLL_LEFT;66,8966407834788;96
15;160;160;ROLL_RIGHT;-27,2139665178884;7
15;160;160;NO_ACTION;-29,3502246446531;6
17;160;160;ROLL_LEFT;56,0781115522891;58
17;160;160;ROLL_RIGHT;-47,7163277156749;12
17;160;160;NO_ACTION;-34,9440415951882;6
19;160;160;ROLL_LEFT;43,5357111640162;43
19;160;160;ROLL_RIGHT;-28,0367757660196;4
19;160;160;NO_ACTION;-34,610796962423;6
23;180;160;ROLL_LEFT;11,2096255924861;8
23;180;160;ROLL_RIGHT;0;0
23;180;160;NO_ACTION;-18,8195000438541;2
25;180;160;ROLL_LEFT;13,1221227196537;7
25;180;160;ROLL_RIGHT;-7,85082902837173;1
25;180;160;NO_ACTION;-9,80149527302238;1
23;-200;160;ROLL_LEFT;42,3495776879887;24
23;-200;160;ROLL_RIGHT;-29,9423978198147;7
23;-200;160;NO_ACTION;-39,9164368498371;7
19;-200;160;ROLL_LEFT;94,8608556177192;65
19;-200;160;ROLL_RIGHT;-21,7289843324065;10
19;-200;160;NO_ACTION;-33,1671118369754;14
14;-180;160;ROLL_LEFT;95,517972202331;73
14;-180;160;ROLL_RIGHT;-25,5269153787557;9
14;-180;160;NO_ACTION;-9,40177151826282;5
7;-180;160;ROLL_LEFT;110,953908667112;124
7;-180;160;ROLL_RIGHT;-11,0668337992252;17
7;-180;160;NO_ACTION;-8,23664677496648;14
2;-200;160;ROLL_LEFT;-5,24486735007444;21
2;-200;160;ROLL_RIGHT;113,113002285067;188
2;-200;160;NO_ACTION;-11,1265536073314;15
2;180;-160;ROLL_LEFT;113,858044515905;268
2;180;-160;ROLL_RIGHT;0,779205745188478;45
2;180;-160;NO_ACTION;-1,6017022620634;38
5;180;-160;ROLL_LEFT;105,954898573297;482
5;180;-160;ROLL_RIGHT;-3,94148109355641;54
5;180;-160;NO_ACTION;-5,12668495446823;66
