Distance;Current_Velocity;Target_Velocity;Move;Value
5;-140;-100;NO_ACTION;165,610831627199
3;-160;-100;ROLL_LEFT;8,50594372567121
3;-160;-100;ROLL_RIGHT;28,208532500713
3;-160;-100;NO_ACTION;35,8563603250731
1;160;100;ROLL_LEFT;49,8967513019905
1;160;100;ROLL_RIGHT;15,421872753792
1;160;100;NO_ACTION;17,2554598286282
3;160;100;ROLL_LEFT;70,4025800024429
3;160;100;ROLL_RIGHT;1,89516225228095
3;160;100;NO_ACTION;19,1273033990479
5;140;100;ROLL_LEFT;90,5149796537875
5;140;100;ROLL_RIGHT;43,8151544190343
5;140;100;NO_ACTION;56,263150426573
6;140;100;ROLL_LEFT;83,9211803532492
6;140;100;ROLL_RIGHT;36,7752576581182
6;140;100;NO_ACTION;38,4250118009081
8;140;100;ROLL_LEFT;77,4332018257127
8;140;100;ROLL_RIGHT;22,0019031903938
8;140;100;NO_ACTION;33,2294978639887
10;120;100;ROLL_LEFT;79,60882885775
10;120;100;ROLL_RIGHT;30,6190513834994
10;120;100;NO_ACTION;36,7349820877249
11;120;100;ROLL_LEFT;74,5547960901794
11;120;100;ROLL_RIGHT;19,6548018022559
11;120;100;NO_ACTION;35,1944067770447
13;120;100;ROLL_LEFT;65,4703079365667
13;120;100;ROLL_RIGHT;14,2437258998124
13;120;100;NO_ACTION;16,9688194098813
15;100;100;ROLL_LEFT;64,8694941712909
15;100;100;ROLL_RIGHT;19,8672249329315
15;100;100;NO_ACTION;26,3762827927701
17;120;100;ROLL_LEFT;32,3675574338737
17;120;100;ROLL_RIGHT;0,379731219381951
17;120;100;NO_ACTION;2,67702449039909
18;120;100;ROLL_LEFT;26,7932804002762
18;120;100;ROLL_RIGHT;-1,87651489572486
18;120;100;NO_ACTION;-0,262505467774634
20;100;100;ROLL_LEFT;31,4256751177048
20;100;100;ROLL_RIGHT;0,987724116144419
20;100;100;NO_ACTION;5,57755811973558
21;100;100;ROLL_LEFT;23,2447635132347
21;100;100;ROLL_RIGHT;-1,23318473674246
21;100;100;NO_ACTION;0,590614497358613
22;100;100;ROLL_LEFT;21,0475960785129
22;100;100;ROLL_RIGHT;-1,83836972632368
22;100;100;NO_ACTION;-0,536807399623386
23;80;100;ROLL_LEFT;19,5066489647185
23;80;100;ROLL_RIGHT;-2,95715410985612
23;80;100;NO_ACTION;1,79182776887198
25;60;100;ROLL_LEFT;8,89884560769723
25;60;100;ROLL_RIGHT;-6,93300662894365
25;60;100;NO_ACTION;-1,99519119249292
25;-80;100;ROLL_LEFT;-3,76968719145018
25;-80;100;ROLL_RIGHT;-3,242036644064
25;-80;100;NO_ACTION;-3,8102178768054
23;-120;100;ROLL_LEFT;-2,77123410155742
23;-120;100;ROLL_RIGHT;-2,99580472122519
23;-120;100;NO_ACTION;-3,1900305146705
21;-120;100;ROLL_LEFT;-1,64685780947069
21;-120;100;ROLL_RIGHT;-2,45107354617976
21;-120;100;NO_ACTION;-1,53141617306553
20;-140;100;ROLL_LEFT;-1,00201250314321
20;-140;100;ROLL_RIGHT;-1,07535342730006
20;-140;100;NO_ACTION;-1,17263475471862
18;-140;100;ROLL_LEFT;-1,60989388607523
18;-140;100;ROLL_RIGHT;-1,9711192413912
18;-140;100;NO_ACTION;-1,97827955978895
16;-140;100;ROLL_LEFT;-1,17483988073438
16;-140;100;ROLL_RIGHT;-1,13649252122097
16;-140;100;NO_ACTION;-1,59754613778346
14;-120;100;ROLL_LEFT;-2,06327305515532
14;-120;100;ROLL_RIGHT;-2,02654113544967
14;-120;100;NO_ACTION;-1,6145561522406
13;-140;100;ROLL_LEFT;-2,07334177681869
13;-140;100;ROLL_RIGHT;3,38415133717026
13;-140;100;NO_ACTION;-3,04083557605782
11;-120;100;ROLL_LEFT;-2,92736319010235
11;-120;100;ROLL_RIGHT;-3,34970034351755
11;-120;100;NO_ACTION;-2,70803546398316
10;-120;100;ROLL_LEFT;-3,47262616958277
10;-120;100;ROLL_RIGHT;-3,36470124156538
10;-120;100;NO_ACTION;-2,63703425960096
8;-120;100;ROLL_LEFT;3,71842599665249
8;-120;100;ROLL_RIGHT;1,22049294601661
8;-120;100;NO_ACTION;-1,01199832751317
7;-120;100;ROLL_LEFT;-2,52118711722103
7;-120;100;ROLL_RIGHT;14,0654174908236
7;-120;100;NO_ACTION;-3,61669567179184
5;-120;100;ROLL_LEFT;14,2982035838971
5;-120;100;ROLL_RIGHT;1,77775672780736
5;-120;100;NO_ACTION;7,30909928440798
4;-120;100;ROLL_LEFT;6,19356462289675
4;-120;100;ROLL_RIGHT;32,5501908993671
4;-120;100;NO_ACTION;9,99820005308868
2;-100;100;ROLL_LEFT;84,5206108649624
2;-100;100;ROLL_RIGHT;76,7196710981285
2;-100;100;NO_ACTION;73,4998011044235
1;-80;100;ROLL_LEFT;94,5970634613345
1;-80;100;ROLL_RIGHT;96,2927162419688
1;-80;100;NO_ACTION;94,6907782780469
0;-60;100;ROLL_LEFT;105,02188132646
0;-60;100;ROLL_RIGHT;101,477442509108
0;-60;100;NO_ACTION;100,995592541347
1;60;-100;ROLL_LEFT;116,774843171669
1;60;-100;ROLL_RIGHT;121,287588858556
1;60;-100;NO_ACTION;112,272817793773
2;60;-100;ROLL_LEFT;132,966522736478
2;60;-100;ROLL_RIGHT;139,9327728863
2;60;-100;NO_ACTION;130,56164847737
3;60;-100;ROLL_LEFT;158,782743120024
3;60;-100;ROLL_RIGHT;125,041036731788
3;60;-100;NO_ACTION;133,656933088324
4;60;-100;ROLL_LEFT;157,278282737075
4;60;-100;ROLL_RIGHT;125,245282268184
4;60;-100;NO_ACTION;136,372017464855
6;60;-100;ROLL_LEFT;149,894096555778
6;60;-100;ROLL_RIGHT;116,154385334874
6;60;-100;NO_ACTION;123,887099083335
7;40;-100;ROLL_LEFT;146,173657950432
7;40;-100;ROLL_RIGHT;114,860022517099
7;40;-100;NO_ACTION;126,743994228772
8;60;-100;ROLL_LEFT;137,465462669219
8;60;-100;ROLL_RIGHT;105,11523542967
8;60;-100;NO_ACTION;116,044734465306
9;60;-100;ROLL_LEFT;134,064924677956
9;60;-100;ROLL_RIGHT;97,6288157746718
9;60;-100;NO_ACTION;108,381314637784
9;40;-100;ROLL_LEFT;134,81089035612
9;40;-100;ROLL_RIGHT;101,906069835866
9;40;-100;NO_ACTION;111,485689945259
10;40;-100;ROLL_LEFT;130,746926054082
10;40;-100;ROLL_RIGHT;95,5025684427822
10;40;-100;NO_ACTION;104,563159705295
11;60;-100;ROLL_LEFT;117,252197859085
11;60;-100;ROLL_RIGHT;75,555155644587
11;60;-100;NO_ACTION;77,616645325804
12;80;-100;ROLL_LEFT;106,612386878818
12;80;-100;ROLL_RIGHT;47,2956625036939
12;80;-100;NO_ACTION;58,8336524898417
14;80;-100;ROLL_LEFT;94,4007433573548
14;80;-100;ROLL_RIGHT;41,5690919376209
14;80;-100;NO_ACTION;52,4208054107188
15;60;-100;ROLL_LEFT;91,1320858717809
15;60;-100;ROLL_RIGHT;44,7151093236119
15;60;-100;NO_ACTION;54,8599202416978
16;40;-100;ROLL_LEFT;84,377296814936
16;40;-100;ROLL_RIGHT;44,7279682514126
16;40;-100;NO_ACTION;42,2353495197742
17;40;-100;ROLL_LEFT;80,3545019532981
17;40;-100;ROLL_RIGHT;37,2630885187801
17;40;-100;NO_ACTION;50,1773666420833
17;20;-100;ROLL_LEFT;79,6757542885672
17;20;-100;ROLL_RIGHT;40,17984028228
17;20;-100;NO_ACTION;46,5118849787951
18;20;-100;ROLL_LEFT;74,4526358298074
18;20;-100;ROLL_RIGHT;39,4026183095886
18;20;-100;NO_ACTION;47,8663855554775
19;20;-100;ROLL_LEFT;60,0441883873143
19;20;-100;ROLL_RIGHT;29,6255693578734
19;20;-100;NO_ACTION;44,0656411145605
20;20;-100;ROLL_LEFT;60,8744401932804
20;20;-100;ROLL_RIGHT;30,0678385017932
20;20;-100;NO_ACTION;36,2138109797553
20;0;-100;ROLL_LEFT;44,3998634120039
20;0;-100;ROLL_RIGHT;13,21580000314
20;0;-100;NO_ACTION;22,1911182840953
20;-20;-100;ROLL_LEFT;20,2341117056194
20;-20;-100;ROLL_RIGHT;33,4837595175383
20;-20;-100;NO_ACTION;17,9413417641887
21;20;-100;ROLL_LEFT;59,3964428111695
21;20;-100;ROLL_RIGHT;27,5038006740693
21;20;-100;NO_ACTION;37,5821730794954
21;40;-100;ROLL_LEFT;66,6628766659375
21;40;-100;ROLL_RIGHT;29,0505769507953
21;40;-100;NO_ACTION;39,7808384287948
22;40;-100;ROLL_LEFT;57,101950767423
22;40;-100;ROLL_RIGHT;18,7130956572007
22;40;-100;NO_ACTION;31,9573539426472
23;40;-100;ROLL_LEFT;48,1890102832929
23;40;-100;ROLL_RIGHT;11,479557301397
23;40;-100;NO_ACTION;24,8975652914186
24;40;-100;ROLL_LEFT;31,3477884363824
24;40;-100;ROLL_RIGHT;-0,602215975757431
24;40;-100;NO_ACTION;12,3857950247653
24;20;-100;ROLL_LEFT;31,5856160324039
24;20;-100;ROLL_RIGHT;3,27220242778336
24;20;-100;NO_ACTION;7,93760852409593
25;40;-100;ROLL_LEFT;13,2883444014022
25;40;-100;ROLL_RIGHT;-14,2364055065308
25;40;-100;NO_ACTION;-5,70706352986047
21;200;100;ROLL_LEFT;0,888876339299151
21;200;100;ROLL_RIGHT;-2,00000002980232
21;200;100;NO_ACTION;-4,34091848195966
23;-200;100;ROLL_LEFT;5,10189596054791
23;-200;100;ROLL_RIGHT;-5,67393657289939
23;-200;100;NO_ACTION;-6,72369368187745
21;-200;100;ROLL_LEFT;2,35311873499959
21;-200;100;ROLL_RIGHT;1,84978456139657
21;-200;100;NO_ACTION;9,47740812358103
18;-200;100;ROLL_LEFT;14,2112378545303
18;-200;100;ROLL_RIGHT;9,26385009909278
18;-200;100;NO_ACTION;9,57602028076116
16;-180;100;ROLL_LEFT;-11,7850008516798
16;-180;100;ROLL_RIGHT;-10,8174404280343
16;-180;100;NO_ACTION;-7,00607457780137
13;-180;100;ROLL_LEFT;-4,46304549466058
13;-180;100;ROLL_RIGHT;-10,4858887110671
13;-180;100;NO_ACTION;7,82178962317507
11;-180;100;ROLL_LEFT;2,39408940277993
11;-180;100;ROLL_RIGHT;19,4039301758747
11;-180;100;NO_ACTION;3,93857247185953
9;-180;100;ROLL_LEFT;4,92011675955643
9;-180;100;ROLL_RIGHT;28,9372360036001
9;-180;100;NO_ACTION;13,7362148120867
3;140;-100;ROLL_LEFT;117,423825024912
3;140;-100;ROLL_RIGHT;35,9989041682024
3;140;-100;NO_ACTION;57,1433719197427
5;140;-100;ROLL_LEFT;114,645358001039
5;140;-100;ROLL_RIGHT;58,6782588824154
5;140;-100;NO_ACTION;65,3968957214415
8;140;-100;ROLL_LEFT;107,186929088769
8;140;-100;ROLL_RIGHT;49,280286360015
8;140;-100;NO_ACTION;68,8488121795324
12;120;-100;ROLL_LEFT;100,22659775015
12;120;-100;ROLL_RIGHT;36,1768107931151
12;120;-100;NO_ACTION;63,3888614011404
13;120;-100;ROLL_LEFT;97,9600047931302
13;120;-100;ROLL_RIGHT;50,2916973847687
13;120;-100;NO_ACTION;63,2811456803654
25;-200;-100;ROLL_LEFT;-15,9644304193402
25;-200;-100;ROLL_RIGHT;-9,43866639661875
25;-200;-100;NO_ACTION;-11,0499022852479
22;-200;-100;ROLL_LEFT;-14,9813475733214
22;-200;-100;ROLL_RIGHT;-0,842424432376259
22;-200;-100;NO_ACTION;-10,4879662227747
20;-200;-100;ROLL_LEFT;-16,2866568164899
20;-200;-100;ROLL_RIGHT;1,64547606845307
20;-200;-100;NO_ACTION;-3,43808523170709
18;-180;-100;ROLL_LEFT;-8,60285401397013
18;-180;-100;ROLL_RIGHT;30,2845204236628
18;-180;-100;NO_ACTION;6,66189090408472
11;-180;-100;ROLL_LEFT;-0,320183290183423
11;-180;-100;ROLL_RIGHT;4,93383333846576
11;-180;-100;NO_ACTION;27,2605207894469
8;-180;-100;ROLL_LEFT;-8,70166334388415
8;-180;-100;ROLL_RIGHT;5,76320188537881
8;-180;-100;NO_ACTION;1,23768063686668
6;-180;-100;ROLL_LEFT;-7,38827316938612
6;-180;-100;ROLL_RIGHT;9,79482542726201
6;-180;-100;NO_ACTION;-1,88034548077097
4;-180;-100;ROLL_LEFT;-5,62219221732706
4;-180;-100;ROLL_RIGHT;5,01586544489311
4;-180;-100;NO_ACTION;3,39744339930396
1;-200;-100;ROLL_LEFT;-2,63731538324252
1;-200;-100;ROLL_RIGHT;1,622288409212
1;-200;-100;NO_ACTION;-0,907632353045999
6;180;100;ROLL_LEFT;24,9894012756315
6;180;100;ROLL_RIGHT;1,09954322504681
6;180;100;NO_ACTION;-0,346615239467153
10;160;100;ROLL_LEFT;40,3197484837145
10;160;100;ROLL_RIGHT;-2,74065068519366
10;160;100;NO_ACTION;4,58410214893296
12;160;100;ROLL_LEFT;31,271962001218
12;160;100;ROLL_RIGHT;1,48005651208337
12;160;100;NO_ACTION;1,80114053747185
14;160;100;ROLL_LEFT;17,9325672760569
14;160;100;ROLL_RIGHT;-1,60244722539217
14;160;100;NO_ACTION;3,40134102144481
16;160;100;ROLL_LEFT;10,8229053420489
16;160;100;ROLL_RIGHT;0
16;160;100;NO_ACTION;-0,700295011377238
18;140;100;ROLL_LEFT;12,6359942541027
18;140;100;ROLL_RIGHT;-2,68666856186868
18;140;100;NO_ACTION;-1,57850856923824
19;120;100;ROLL_LEFT;27,2737378946766
19;120;100;ROLL_RIGHT;-3,01227282444323
19;120;100;NO_ACTION;1,63763224666895
21;120;100;ROLL_LEFT;17,5988382249862
21;120;100;ROLL_RIGHT;-2,46553610599724
21;120;100;NO_ACTION;-0,0859672507596696
22;120;100;ROLL_LEFT;15,3406703661829
22;120;100;ROLL_RIGHT;-6,13862519859971
22;120;100;NO_ACTION;-0,519869078436792
24;120;100;ROLL_LEFT;5,38646085084958
24;120;100;ROLL_RIGHT;0
24;120;100;NO_ACTION;-1,86200000607967
25;120;100;ROLL_LEFT;6,24965185050638
25;120;100;ROLL_RIGHT;-2,09476253031548
25;120;100;NO_ACTION;-2,09564842959593
25;-160;100;ROLL_LEFT;-0,950000002235174
25;-160;100;ROLL_RIGHT;-0,753610534749919
25;-160;100;NO_ACTION;4,074082020182
23;-160;100;ROLL_LEFT;-0,681244577335769
23;-160;100;ROLL_RIGHT;-0,500000007450581
23;-160;100;NO_ACTION;-1,60639337547123
20;-180;100;ROLL_LEFT;-7,84647465463618
20;-180;100;ROLL_RIGHT;-7,47111261240608
20;-180;100;NO_ACTION;-8,60158144441325
14;-160;100;ROLL_LEFT;-6,16554731546969
14;-160;100;ROLL_RIGHT;-6,24300297159575
14;-160;100;NO_ACTION;-5,79105903114246
12;-160;100;ROLL_LEFT;-2,92943428798929
12;-160;100;ROLL_RIGHT;-9,95042067767472
12;-160;100;NO_ACTION;-10,0006546207159
4;-140;100;ROLL_LEFT;23,3609354082151
4;-140;100;ROLL_RIGHT;4,79716745824459
4;-140;100;NO_ACTION;-1,50888994731092
