Distance;Current_Velocity;Target_Velocity;Move;Value
9;-160;100;NO_ACTION;43,663222531535
2;-180;100;ROLL_LEFT;35,2205829098127
2;-180;100;ROLL_RIGHT;145,507829914921
2;-180;100;NO_ACTION;35,1764149563704
2;180;-100;ROLL_LEFT;130,963030630519
2;180;-100;ROLL_RIGHT;18,9915543733571
2;180;-100;NO_ACTION;15,6619809455913
4;180;-100;ROLL_LEFT;119,424779671578
4;180;-100;ROLL_RIGHT;10,8084749402025
4;180;-100;NO_ACTION;6,19583324800085
6;160;-100;ROLL_LEFT;126,442831490671
6;160;-100;ROLL_RIGHT;15,709160668607
6;160;-100;NO_ACTION;15,5792991837747
8;160;-100;ROLL_LEFT;112,850047143173
8;160;-100;ROLL_RIGHT;5,88064122230688
8;160;-100;NO_ACTION;2,48287205442957
10;140;-100;ROLL_LEFT;119,950815669229
10;140;-100;ROLL_RIGHT;5,83784112425747
10;140;-100;NO_ACTION;3,90392193196326
14;160;-100;ROLL_LEFT;73,2795681999884
14;160;-100;ROLL_RIGHT;-41,1319652046651
14;160;-100;NO_ACTION;-43,2307650163879
16;160;-100;ROLL_LEFT;62,1127522172127
16;160;-100;ROLL_RIGHT;-43,1715686544526
16;160;-100;NO_ACTION;-34,3865388028494
22;160;-100;ROLL_LEFT;20,2805101778233
22;160;-100;ROLL_RIGHT;-52,4091454168889
22;160;-100;NO_ACTION;-50,404229703712
23;-180;-100;ROLL_LEFT;-4,12891485846889
23;-180;-100;ROLL_RIGHT;-4,85953695694488
23;-180;-100;NO_ACTION;-5,03925597150665
19;-200;-100;ROLL_LEFT;-1,60359835241126
19;-200;-100;ROLL_RIGHT;5,64775289387429
19;-200;-100;NO_ACTION;2,93197425241508
14;-200;-100;ROLL_LEFT;7,19797568176829
14;-200;-100;ROLL_RIGHT;2,59954240141296
14;-200;-100;NO_ACTION;13,4175379144089
11;-200;-100;ROLL_LEFT;-1,84394759046409
11;-200;-100;ROLL_RIGHT;1,03171590828909
11;-200;-100;NO_ACTION;36,7811778582218
7;-180;-100;ROLL_LEFT;31,6102034826603
7;-180;-100;ROLL_RIGHT;16,5757372938429
7;-180;-100;NO_ACTION;13,4063115978404
0;160;100;ROLL_LEFT;37,9367072801956
0;160;100;ROLL_RIGHT;37,8346808786249
0;160;100;NO_ACTION;82,3727759986464
2;160;100;ROLL_LEFT;102,513803708752
2;160;100;ROLL_RIGHT;-26,0170204603624
2;160;100;NO_ACTION;-36,1856224037353
4;160;100;ROLL_LEFT;108,280910630943
4;160;100;ROLL_RIGHT;-16,8305255440978
4;160;100;NO_ACTION;-31,9553575260381
6;160;100;ROLL_LEFT;107,228178500029
6;160;100;ROLL_RIGHT;-33,1841739190242
6;160;100;NO_ACTION;-34,2432832923945
8;160;100;ROLL_LEFT;85,8284869814837
8;160;100;ROLL_RIGHT;-25,4459726822294
8;160;100;NO_ACTION;-39,0106434152964
12;180;100;ROLL_LEFT;38,7363659724941
12;180;100;ROLL_RIGHT;-23,9146019015202
12;180;100;NO_ACTION;-28,6449144988871
21;180;100;ROLL_LEFT;10,7411715565155
21;180;100;ROLL_RIGHT;0
21;180;100;NO_ACTION;-25,8131408806275
11;-200;100;ROLL_LEFT;45,9873640717594
11;-200;100;ROLL_RIGHT;154,046557611765
11;-200;100;NO_ACTION;45,6780293817559
6;-180;100;ROLL_LEFT;41,5152735629469
6;-180;100;ROLL_RIGHT;155,606714256757
6;-180;100;NO_ACTION;40,6371943442172
4;-180;100;ROLL_LEFT;40,4493900774466
4;-180;100;ROLL_RIGHT;152,254887070264
4;-180;100;NO_ACTION;41,7088794522716
0;-180;100;ROLL_LEFT;28,3954456481737
0;-180;100;ROLL_RIGHT;139,142837342771
0;-180;100;NO_ACTION;30,0093440409348
3;180;-100;ROLL_LEFT;125,923279391086
