Distance;Current_Velocity;Target_Velocity;Move;Value
23;40;100;ROLL_RIGHT;0
23;40;100;NO_ACTION;-18,9145000454932
24;40;100;ROLL_LEFT;1,00000001490116
24;40;100;ROLL_RIGHT;0
24;40;100;NO_ACTION;0
25;40;100;ROLL_LEFT;0
25;40;100;ROLL_RIGHT;-10,0000001490116
25;40;100;NO_ACTION;-9,90500014737249
25;-80;100;ROLL_LEFT;6,80322163093003
25;-80;100;ROLL_RIGHT;0
25;-80;100;NO_ACTION;-19,0000000447035
24;-80;100;ROLL_LEFT;2,88057247003
24;-80;100;ROLL_RIGHT;0
24;-80;100;NO_ACTION;-9,90500014737249
22;-100;100;ROLL_LEFT;7,20788966240261
22;-100;100;ROLL_RIGHT;0
22;-100;100;NO_ACTION;-18,3018586442593
21;-100;100;ROLL_LEFT;4,36777178241545
21;-100;100;ROLL_RIGHT;0
21;-100;100;NO_ACTION;-10,0000001490116
19;-100;100;ROLL_LEFT;0
19;-100;100;ROLL_RIGHT;-19,0000000447035
19;-100;100;NO_ACTION;-10,0000001490116
17;-120;100;ROLL_LEFT;1,00000001490116
17;-120;100;ROLL_RIGHT;0
17;-120;100;NO_ACTION;-10,0000001490116
14;-80;100;ROLL_LEFT;0
14;-80;100;ROLL_RIGHT;-9,90500014737249
14;-80;100;NO_ACTION;0
13;-80;100;ROLL_LEFT;2,02185454779266
13;-80;100;ROLL_RIGHT;0
13;-80;100;NO_ACTION;-10,0000001490116
12;-80;100;ROLL_LEFT;1,28267940037482
12;-80;100;ROLL_RIGHT;0
12;-80;100;NO_ACTION;-9,89597514719553
11;-80;100;ROLL_LEFT;2,97557247166913
11;-80;100;ROLL_RIGHT;0
11;-80;100;NO_ACTION;0
10;-80;100;ROLL_LEFT;1,00000001490116
10;-80;100;ROLL_RIGHT;0
10;-80;100;NO_ACTION;0
9;-80;100;ROLL_LEFT;0
9;-80;100;ROLL_RIGHT;0
9;-80;100;NO_ACTION;-9,8951177721767
8;-80;100;ROLL_LEFT;1,10402501671724
8;-80;100;ROLL_RIGHT;0
8;-80;100;NO_ACTION;0
6;-100;100;ROLL_LEFT;2,09141363697459
6;-100;100;ROLL_RIGHT;-9,89597514719553
6;-100;100;NO_ACTION;0
4;-120;100;ROLL_LEFT;1,00000001490116
4;-120;100;ROLL_RIGHT;0
4;-120;100;NO_ACTION;0
3;-120;100;ROLL_LEFT;0
3;-120;100;ROLL_RIGHT;-9,89502784864823
3;-120;100;NO_ACTION;1,20926665966985
2;-120;100;ROLL_LEFT;0
2;-120;100;ROLL_RIGHT;3,68427340323952
2;-120;100;NO_ACTION;0
0;-120;100;ROLL_LEFT;0
0;-120;100;ROLL_RIGHT;9,99416484983898
0;-120;100;NO_ACTION;0
2;120;-100;ROLL_LEFT;7,93904821926315
2;120;-100;ROLL_RIGHT;0
2;120;-100;NO_ACTION;0
3;100;-100;ROLL_LEFT;11,256652805722
3;100;-100;ROLL_RIGHT;-9,09959539423207
3;100;-100;NO_ACTION;0
4;80;-100;ROLL_LEFT;26,4227157976864
4;80;-100;ROLL_RIGHT;0
4;80;-100;NO_ACTION;-8,16452707053491
6;60;-100;ROLL_LEFT;78,8868245484865
6;60;-100;ROLL_RIGHT;-23,5771604434485
6;60;-100;NO_ACTION;-41,6931682833833
7;40;-100;ROLL_LEFT;92,4611184169712
7;40;-100;ROLL_RIGHT;-27,5202673231544
7;40;-100;NO_ACTION;-26,2523083525656
8;40;-100;ROLL_LEFT;81,5982842926445
8;40;-100;ROLL_RIGHT;-22,12001052334
8;40;-100;NO_ACTION;-37,7931584355269
8;20;-100;ROLL_LEFT;91,2403569600989
8;20;-100;ROLL_RIGHT;-35,5442642001481
8;20;-100;NO_ACTION;-30,6184828016347
9;40;-100;ROLL_LEFT;61,0441830519938
9;40;-100;ROLL_RIGHT;-48,5070677806668
9;40;-100;NO_ACTION;-38,8959784732562
9;20;-100;ROLL_LEFT;63,9825658908795
9;20;-100;ROLL_RIGHT;-43,9800814533276
9;20;-100;NO_ACTION;-43,2437483380177
10;40;-100;ROLL_LEFT;46,9754161030595
10;40;-100;ROLL_RIGHT;-22,7808036124658
10;40;-100;NO_ACTION;-30,3910066714252
10;20;-100;ROLL_LEFT;44,0551349880524
10;20;-100;ROLL_RIGHT;-43,2421907564095
10;20;-100;NO_ACTION;-53,8594855897639
10;0;-100;ROLL_LEFT;43,0999799280185
10;0;-100;ROLL_RIGHT;-56,7573974099138
10;0;-100;NO_ACTION;-64,5242598634311
11;20;-100;ROLL_LEFT;38,2597661354187
11;20;-100;ROLL_RIGHT;-48,6739693036234
11;20;-100;NO_ACTION;-23,7316253778313
11;40;-100;ROLL_LEFT;39,5577087252853
11;40;-100;ROLL_RIGHT;-45,179691162666
11;40;-100;NO_ACTION;-47,9270714531261
12;40;-100;ROLL_LEFT;32,6951296185012
12;40;-100;ROLL_RIGHT;-15,7151535040766
12;40;-100;NO_ACTION;-37,1908831661386
13;40;-100;ROLL_LEFT;14,4387335902339
13;40;-100;ROLL_RIGHT;-10,0000001490116
13;40;-100;NO_ACTION;-25,3663510029328
14;40;-100;ROLL_LEFT;11,7430959741588
14;40;-100;ROLL_RIGHT;0
14;40;-100;NO_ACTION;-18,5986164915694
15;60;-100;ROLL_LEFT;5,984314232323
15;60;-100;ROLL_RIGHT;-9,64695630103765
15;60;-100;NO_ACTION;-10,0000001490116
16;40;-100;ROLL_LEFT;4,49148394770568
16;40;-100;ROLL_RIGHT;-10,0000001490116
16;40;-100;NO_ACTION;-9,90500014737249
17;60;-100;ROLL_LEFT;4,25183084895254
17;60;-100;ROLL_RIGHT;0
17;60;-100;NO_ACTION;-18,6209529509196
18;60;-100;ROLL_LEFT;3,08996940929403
18;60;-100;ROLL_RIGHT;0
18;60;-100;NO_ACTION;-9,66427319612376
19;40;-100;ROLL_LEFT;3,53396791682055
19;40;-100;ROLL_RIGHT;0
19;40;-100;NO_ACTION;-19,0000000447035
20;20;-100;ROLL_LEFT;4,65267438058156
20;20;-100;ROLL_RIGHT;0
20;20;-100;NO_ACTION;-52,1703072084057
21;20;-100;ROLL_LEFT;2,97411676167579
21;20;-100;ROLL_RIGHT;0
21;20;-100;NO_ACTION;-56,7672202979087
